utility_a,utility_b,n_samples,seed,a_team,bidder,decl_id,bid_value,team_a_pts,team_b_pts,margin,n_decisions_a,n_decisions_b
ev,p_make,10,1720072136,0,2,0,30,7,35,-28,14,14
ev,p_make,10,1339465505,0,3,5,30,42,0,42,14,14
ev,p_make,10,3007003635,0,2,0,30,18,24,-6,14,14
ev,p_make,10,2626397004,0,1,3,30,19,23,-4,14,14
ev,p_make,10,2146451486,0,1,0,30,12,30,-18,14,14
ev,p_make,10,1765844855,0,2,7,30,8,34,-26,14,14
ev,p_make,10,1385238224,0,3,3,30,18,24,-6,14,14
ev,p_make,10,3052776354,0,1,4,30,18,24,-6,14,14
ev,p_make,10,524686075,0,2,1,30,24,18,6,14,14
ev,p_make,10,2192224205,0,1,1,30,42,0,42,14,14
ev,p_make,10,1811617574,0,0,0,30,6,36,-30,14,14
ev,p_make,10,1431010943,0,3,1,30,34,8,26,14,14
ev,p_make,10,951065425,0,2,4,30,24,18,6,14,14
ev,p_make,10,570458794,0,1,0,30,41,1,40,14,14
ev,p_make,10,2237996924,0,2,7,30,19,23,-4,14,14
ev,p_make,10,1857390293,0,2,0,30,36,6,30,14,14
ev,p_make,10,1377444775,0,0,0,30,42,0,42,14,14
ev,p_make,10,996838144,0,2,9,30,42,0,42,14,14
ev,p_make,10,616231513,0,0,1,30,28,14,14,14,14
ev,p_make,10,2283769643,0,2,8,30,30,12,18,14,14
ev,p_make,10,4050646660,0,3,0,30,6,36,-30,14,14
ev,p_make,10,1423217494,0,3,3,30,12,30,-18,14,14
ev,p_make,10,1042610863,0,1,0,30,30,12,18,14,14
ev,p_make,10,2710148993,0,0,4,30,30,12,18,14,14
ev,p_make,10,2329542362,0,0,0,30,8,34,-26,14,14
ev,p_make,10,4096419379,0,1,8,30,26,16,10,14,14
ev,p_make,10,1468990213,0,1,2,30,36,6,30,14,14
ev,p_make,10,1088383582,0,0,9,30,12,30,-18,14,14
ev,p_make,10,2755921712,0,1,3,30,22,20,2,14,14
ev,p_make,10,227831433,0,0,3,30,30,12,18,14,14
ev,p_make,10,4142192098,0,1,3,30,34,8,26,14,14
ev,p_make,10,1514762932,0,3,1,30,40,2,38,14,14
ev,p_make,10,1134156301,0,0,6,30,24,18,6,14,14
ev,p_make,10,654210783,0,2,5,30,36,6,30,14,14
ev,p_make,10,273604152,0,3,8,30,39,3,36,14,14
ev,p_make,10,1941142282,0,2,5,30,24,18,6,14,14
ev,p_make,10,1560535651,0,0,4,30,18,24,-6,14,14
ev,p_make,10,3327412668,0,2,5,30,23,19,4,14,14
ev,p_make,10,699983502,0,3,5,30,6,36,-30,14,14
ev,p_make,10,319376871,0,2,6,30,40,2,38,14,14
ev,p_make,10,1986915001,0,3,7,30,25,17,8,14,14
ev,p_make,10,3753792018,0,2,9,30,25,17,8,14,14
ev,p_make,10,1126362852,0,3,9,30,19,23,-4,14,14
ev,p_make,10,745756221,0,1,6,30,29,13,16,14,14
ev,p_make,10,365149590,0,3,7,30,29,13,16,14,14
ev,p_make,10,4180171368,0,0,8,30,19,23,-4,14,14
ev,p_make,10,3799564737,0,3,7,30,29,13,16,14,14
ev,p_make,10,1172135571,0,3,0,30,41,1,40,14,14
ev,p_make,10,791528940,0,0,6,30,18,24,-6,14,14
ev,p_make,10,2459067070,0,0,7,30,23,19,4,14,14
ev,p_make,10,4225944087,0,0,7,30,24,18,6,14,14
ev,p_make,10,3845337456,0,0,7,30,2,40,-38,14,14
ev,p_make,10,1217908290,0,3,0,30,30,12,18,14,14
ev,p_make,10,837301659,0,0,9,30,19,23,-4,14,14
ev,p_make,10,357356141,0,3,0,30,31,11,20,14,14
ev,p_make,10,4271716806,0,3,0,30,13,29,-16,14,14
ev,p_make,10,3891110175,0,3,0,30,13,29,-16,14,14
ev,p_make,10,1263681009,0,1,3,30,1,41,-40,14,14
ev,p_make,10,3030558026,0,3,5,30,27,15,12,14,14
ev,p_make,10,403128860,0,3,6,30,12,30,-18,14,14
ev,p_make,10,22522229,0,3,0,30,20,22,-2,14,14
ev,p_make,10,1690060359,0,0,8,30,29,13,16,14,14
ev,p_make,10,3456937376,0,0,0,30,25,17,8,14,14
ev,p_make,10,3076330745,0,2,2,30,23,19,4,14,14
ev,p_make,10,448901579,0,2,5,30,13,29,-16,14,14
ev,p_make,10,68294948,0,1,7,30,39,3,36,14,14
ev,p_make,10,3883316726,0,0,8,30,42,0,42,14,14
ev,p_make,10,3502710095,0,0,1,30,18,24,-6,14,14
ev,p_make,10,875280929,0,1,6,30,42,0,42,14,14
ev,p_make,10,494674298,0,1,8,30,41,1,40,14,14
ev,p_make,10,114067667,0,3,0,30,29,13,16,14,14
ev,p_make,10,3929089445,0,2,9,30,39,3,36,14,14
ev,p_make,10,3548482814,0,1,7,30,18,24,-6,14,14
ev,p_make,10,921053648,0,3,2,30,21,21,0,14,14
ev,p_make,10,1350870170,1,1,9,30,30,12,18,14,14
ev,p_make,10,970263539,1,1,2,30,0,42,-42,14,14
ev,p_make,10,2637801669,1,2,9,30,22,20,2,14,14
ev,p_make,10,2257195038,1,2,1,30,12,30,-18,14,14
ev,p_make,10,1777249520,1,2,9,30,41,1,40,14,14
ev,p_make,10,1396642889,1,2,2,30,12,30,-18,14,14
ev,p_make,10,1016036258,1,1,5,30,20,22,-2,14,14
ev,p_make,10,2683574388,1,1,7,30,41,1,40,14,14
ev,p_make,10,155484109,1,1,3,30,7,35,-28,14,14
ev,p_make,10,1823022239,1,3,3,30,25,17,8,14,14
ev,p_make,10,1442415608,1,0,3,30,0,42,-42,14,14
ev,p_make,10,3109953738,1,1,9,30,23,19,4,14,14
ev,p_make,10,581863459,1,0,7,30,34,8,26,14,14
ev,p_make,10,201256828,1,0,5,30,31,11,20,14,14
ev,p_make,10,1868794958,1,1,4,30,9,33,-24,14,14
ev,p_make,10,1488188327,1,2,9,30,0,42,-42,14,14
ev,p_make,10,1008242809,1,0,3,30,24,18,6,14,14
ev,p_make,10,627636178,1,0,4,30,8,34,-26,14,14
ev,p_make,10,2295174308,1,3,5,30,18,24,-6,14,14
ev,p_make,10,1914567677,1,3,4,30,14,28,-14,14,14
ev,p_make,10,3681444694,1,2,1,30,22,20,2,14,14
ev,p_make,10,1054015528,1,0,5,30,30,12,18,14,14
ev,p_make,10,673408897,1,1,3,30,32,10,22,14,14
ev,p_make,10,2340947027,1,1,1,30,17,25,-8,14,14
ev,p_make,10,1960340396,1,3,0,30,7,35,-28,14,14
ev,p_make,10,1480394878,1,2,2,30,9,33,-24,14,14
ev,p_make,10,1099788247,1,3,0,30,19,23,-4,14,14
ev,p_make,10,719181616,1,0,7,30,25,17,8,14,14
ev,p_make,10,2386719746,1,2,3,30,30,12,18,14,14
ev,p_make,10,4153596763,1,2,0,30,6,36,-30,14,14
ev,p_make,10,1526167597,1,1,0,30,41,1,40,14,14
ev,p_make,10,1145560966,1,2,9,30,1,41,-40,14,14
ev,p_make,10,764954335,1,2,1,30,29,13,16,14,14
ev,p_make,10,285008817,1,1,2,30,24,18,6,14,14
ev,p_make,10,4199369482,1,3,5,30,8,34,-26,14,14
ev,p_make,10,1571940316,1,0,3,30,13,29,-16,14,14
ev,p_make,10,1191333685,1,2,8,30,13,29,-16,14,14
ev,p_make,10,711388167,1,3,0,30,22,20,2,14,14
ev,p_make,10,330781536,1,1,8,30,41,1,40,14,14
ev,p_make,10,4245142201,1,2,4,30,31,11,20,14,14
ev,p_make,10,1617713035,1,2,1,30,38,4,34,14,14
ev,p_make,10,3384590052,1,1,9,30,24,18,6,14,14
ev,p_make,10,757160886,1,0,3,30,36,6,30,14,14
ev,p_make,10,376554255,1,3,9,30,25,17,8,14,14
ev,p_make,10,2044092385,1,0,7,30,31,11,20,14,14
ev,p_make,10,1663485754,1,0,0,30,29,13,16,14,14
ev,p_make,10,3430362771,1,3,3,30,25,17,8,14,14
ev,p_make,10,802933605,1,1,1,30,19,23,-4,14,14
ev,p_make,10,422326974,1,3,2,30,18,24,-6,14,14
ev,p_make,10,2089865104,1,2,4,30,18,24,-6,14,14
ev,p_make,10,3856742121,1,1,6,30,11,31,-20,14,14
ev,p_make,10,3476135490,1,1,5,30,12,30,-18,14,14
ev,p_make,10,848706324,1,0,4,30,13,29,-16,14,14
ev,p_make,10,468099693,1,0,0,30,42,0,42,14,14
ev,p_make,10,4283121471,1,2,3,30,23,19,4,14,14
ev,p_make,10,3902514840,1,3,0,30,24,18,6,14,14
ev,p_make,10,1275085674,1,3,8,30,42,0,42,14,14
ev,p_make,10,894479043,1,2,1,30,28,14,14,14,14
ev,p_make,10,2661356060,1,3,2,30,41,1,40,14,14
ev,p_make,10,33926894,1,0,2,30,24,18,6,14,14
ev,p_make,10,3948287559,1,1,1,30,41,1,40,14,14
ev,p_make,10,1320858393,1,2,4,30,39,3,36,14,14
ev,p_make,10,3087735410,1,0,9,30,33,9,24,14,14
ev,p_make,10,460306244,1,3,1,30,24,18,6,14,14
ev,p_make,10,79699613,1,0,5,30,11,31,-20,14,14
ev,p_make,10,3994060278,1,0,0,30,41,1,40,14,14
ev,p_make,10,3514114760,1,2,0,30,35,7,28,14,14
ev,p_make,10,3133508129,1,1,9,30,41,1,40,14,14
ev,p_make,10,506078963,1,1,4,30,16,26,-10,14,14
ev,p_make,10,125472332,1,2,9,30,13,29,-16,14,14
ev,p_make,10,1793010462,1,1,8,30,11,31,-20,14,14
ev,p_make,10,3559887479,1,2,1,30,25,17,8,14,14
ev,p_make,10,3179280848,1,1,4,30,23,19,4,14,14
ev,p_make,10,551851682,1,3,5,30,24,18,6,14,14
ev,p_make,10,171245051,1,2,8,30,19,23,-4,14,14
ev,p_make,10,3986266829,1,1,2,30,34,8,26,14,14
ev,p_make,10,3605660198,1,0,7,30,18,24,-6,14,14
ev,p_make,10,3225053567,1,3,6,30,12,30,-18,14,14
ev,p_make,10,597624401,1,0,7,30,18,24,-6,14,14
ev,p_make,10,2364501418,1,2,4,30,8,34,-26,14,14
ev,p_make,10,4032039548,1,2,7,30,19,23,-4,14,14
ev,p_make,10,3651432917,1,0,9,30,11,31,-20,14,14
ev,p_make,10,1024003751,1,2,7,30,18,24,-6,14,14
ev,p_make,10,2790880768,1,0,0,30,0,42,-42,14,14
ev,p_make,10,2410274137,1,3,6,30,42,0,42,14,14
ev,p_make,10,4077812267,1,2,2,30,36,6,30,14,14
ev,p_make,10,3697205636,1,0,9,30,18,24,-6,14,14
ev,p_make,10,3217260118,1,2,6,30,23,19,4,14,14
ev,p_make,10,2836653487,1,3,5,30,40,2,38,14,14
ev,p_make,10,209224321,1,0,3,30,41,1,40,14,14
ev,p_make,10,4123584986,1,1,4,30,23,19,4,14,14
ev,p_make,10,1595494707,1,2,9,30,41,1,40,14,14
ev,p_make,10,3263032837,1,0,5,30,31,11,20,14,14
ev,p_make,10,2882426206,1,3,9,30,7,35,-28,14,14
ev,p_make,10,254997040,1,3,1,30,36,6,30,14,14
ev,p_make,10,4169357705,1,1,8,30,30,12,18,14,14
ev,p_make,10,1641267426,1,2,3,30,35,7,28,14,14
ev,p_make,10,3308805556,1,0,2,30,35,7,28,14,14
ev,p_make,10,2928198925,1,2,5,30,25,17,8,14,14
ev,p_make,10,300769759,1,2,4,30,29,13,16,14,14
ev,p_make,10,2067646776,1,0,4,30,35,7,28,14,14
ev,p_make,10,3735184906,1,3,8,30,2,40,-38,14,14
ev,p_make,10,3354578275,1,2,3,30,0,42,-42,14,14
ev,p_make,10,2973971644,1,0,7,30,42,0,42,14,14
ev,p_make,10,2494026126,1,1,5,30,24,18,6,14,14
ev,p_make,10,2113419495,1,0,5,30,7,35,-28,14,14
ev,p_make,10,3780957625,1,0,1,30,30,12,18,14,14
ev,p_make,10,3400350994,1,0,7,30,36,6,30,14,14
ev,p_make,10,2920405476,1,0,6,30,15,27,-12,14,14
ev,p_make,10,2539798845,1,1,6,30,14,28,-14,14,14
ev,p_make,10,2159192214,1,2,4,30,28,14,14,14,14
ev,p_make,10,3826730344,1,0,3,30,13,29,-16,14,14
ev,p_make,10,1298640065,1,2,5,30,26,16,10,14,14
ev,p_make,10,2966178195,1,2,6,30,0,42,-42,14,14
ev,p_make,10,2585571564,1,1,2,30,23,19,4,14,14
ev,p_make,10,4253109694,1,1,8,30,28,14,14,14,14
ev,p_make,10,1725019415,1,3,8,30,11,31,-20,14,14
ev,p_make,10,1344412784,1,1,1,30,7,35,-28,14,14
ev,p_make,10,3011950914,1,0,8,30,42,0,42,14,14
ev,p_make,10,2631344283,1,0,9,30,1,41,-40,14,14
ev,p_make,10,3915117,1,0,8,30,25,17,8,14,14
ev,p_make,10,1770792134,1,3,0,30,0,42,-42,14,14
ev,p_make,10,1390185503,1,0,2,30,18,24,-6,14,14
ev,p_make,10,3057723633,1,0,9,30,8,34,-26,14,14
ev,p_make,10,2677117002,1,1,2,30,12,30,-18,14,14
ev,p_make,10,2197171484,1,1,8,30,25,17,8,14,14
ev,p_make,10,1816564853,1,1,2,30,14,28,-14,14,14
ev,p_make,10,3484102983,1,2,1,30,40,2,38,14,14
ev,p_make,10,3103496352,1,0,0,30,40,2,38,14,14
ev,p_make,10,575406073,1,2,9,30,42,0,42,14,14
ev,p_make,10,2242944203,1,0,4,30,41,1,40,14,14
ev,p_make,10,1862337572,1,2,6,30,14,28,-14,14,14
ev,p_make,10,3529875702,1,1,5,30,30,12,18,14,14
ev,p_make,10,1001785423,1,0,6,30,30,12,18,14,14
ev,p_make,10,2669323553,1,1,3,30,23,19,4,14,14
ev,p_make,10,2288716922,1,1,9,30,17,25,-8,14,14
ev,p_make,10,1908110291,1,0,9,30,35,7,28,14,14
ev,p_make,10,1428164773,1,2,1,30,18,24,-6,14,14
ev,p_make,10,1047558142,1,2,9,30,22,20,2,14,14
ev,p_make,10,2715096272,1,0,7,30,7,35,-28,14,14
ev,p_make,10,2334489641,1,1,5,30,41,1,40,14,14
ev,p_make,10,1953883010,1,2,1,30,30,12,18,14,14
ev,p_make,10,1473937492,1,2,2,30,25,17,8,14,14
ev,p_make,10,1093330861,1,1,8,30,20,22,-2,14,14
ev,p_make,10,2760868991,1,2,7,30,24,18,6,14,14
ev,p_make,10,2380262360,1,0,6,30,18,24,-6,14,14
ev,p_make,10,1900316842,1,1,7,30,24,18,6,14,14
ev,p_make,10,1519710211,1,2,0,30,12,30,-18,14,14
ev,p_make,10,1139103580,1,0,7,30,39,3,36,14,14
ev,p_make,10,2806641710,1,0,6,30,30,12,18,14,14
ev,p_make,10,278551431,1,0,5,30,23,19,4,14,14
ev,p_make,10,1946089561,1,1,7,30,18,24,-6,14,14
ev,p_make,10,1565482930,1,1,3,30,25,17,8,14,14
ev,p_make,10,3233021060,1,0,1,30,18,24,-6,14,14
ev,p_make,10,704930781,1,2,5,30,7,35,-28,14,14
ev,p_make,10,324324150,1,0,8,30,24,18,6,14,14
ev,p_make,10,1991862280,1,1,2,30,36,6,30,14,14
ev,p_make,10,1611255649,1,1,8,30,40,2,38,14,14
ev,p_make,10,1131310131,1,0,3,30,23,19,4,14,14
ev,p_make,10,750703500,1,2,2,30,24,18,6,14,14
ev,p_make,10,2418241630,1,1,4,30,29,13,16,14,14
ev,p_make,10,2037634999,1,3,4,30,25,17,8,14,14
ev,p_make,10,3804512016,1,0,3,30,29,13,16,14,14
ev,p_make,10,1177082850,1,1,7,30,36,6,30,14,14
ev,p_make,10,796476219,1,3,0,30,28,14,14,14,14
ev,p_make,10,2464014349,1,2,5,30,6,36,-30,14,14
ev,p_make,10,2083407718,1,0,9,30,18,24,-6,14,14
ev,p_make,10,3850284735,1,2,0,30,17,25,-8,14,14
ev,p_make,10,1222855569,1,0,8,30,11,31,-20,14,14
ev,p_make,10,842248938,1,3,0,30,1,41,-40,14,14
ev,p_make,10,2509787068,1,1,3,30,17,25,-8,14,14
ev,p_make,10,4276664085,1,0,9,30,18,24,-6,14,14
ev,p_make,10,1649234919,1,0,9,30,18,24,-6,14,14
ev,p_make,10,1268628288,1,0,8,30,35,7,28,14,14
ev,p_make,10,888021657,1,3,7,30,28,14,14,14,14
ev,p_make,10,408076139,1,2,2,30,18,24,-6,14,14
ev,p_make,10,27469508,1,1,4,30,42,0,42,14,14
ev,p_make,10,1695007638,1,2,6,30,12,30,-18,14,14
ev,p_make,10,1314401007,1,1,8,30,29,13,16,14,14
ev,p_make,10,834455489,1,0,8,30,6,36,-30,14,14
ev,p_make,10,453848858,1,3,5,30,31,11,20,14,14
ev,p_make,10,73242227,1,3,8,30,35,7,28,14,14
ev,p_make,10,1740780357,1,2,3,30,42,0,42,14,14
ev,p_make,10,3507657374,1,3,6,30,19,23,-4,14,14
ev,p_make,10,880228208,1,1,4,30,18,24,-6,14,14
ev,p_make,10,499621577,1,0,2,30,0,42,-42,14,14
ev,p_make,10,119014946,1,2,2,30,12,30,-18,14,14
ev,p_make,10,3934036724,1,3,5,30,12,30,-18,14,14
ev,p_make,10,3553430093,1,0,2,30,35,7,28,14,14
ev,p_make,10,926000927,1,2,8,30,35,7,28,14,14
ev,p_make,10,545394296,1,3,2,30,23,19,4,14,14
ev,p_make,10,2212932426,1,1,6,30,35,7,28,14,14
ev,p_make,10,3979809443,1,2,5,30,42,0,42,14,14
ev,p_make,10,3599202812,1,1,1,30,17,25,-8,14,14
ev,p_make,10,971773646,1,2,8,30,42,0,42,14,14
ev,p_make,10,591167015,1,0,7,30,29,13,16,14,14
ev,p_make,10,111221497,1,1,6,30,34,8,26,14,14
ev,p_make,10,4025582162,1,1,7,30,42,0,42,14,14
ev,p_make,10,1398152996,1,0,9,30,22,20,2,14,14
ev,p_make,10,1017546365,1,0,9,30,12,30,-18,14,14
ev,p_make,10,2784423382,1,2,3,30,16,26,-10,14,14
ev,p_make,10,156994216,1,3,2,30,30,12,18,14,14
ev,p_make,10,4071354881,1,2,7,30,42,0,42,14,14
ev,p_make,10,1443925715,1,0,6,30,1,41,-40,14,14
ev,p_make,10,3210802732,1,3,9,30,13,29,-16,14,14
ev,p_make,10,583373566,1,1,3,30,25,17,8,14,14
ev,p_make,10,202766935,1,3,2,30,29,13,16,14,14
ev,p_make,10,4117127600,1,0,7,30,34,8,26,14,14
ev,p_make,10,3637182082,1,1,0,30,30,12,18,14,14
ev,p_make,10,3256575451,1,2,2,30,18,24,-6,14,14
ev,p_make,10,629146285,1,2,4,30,0,42,-42,14,14
ev,p_make,10,248539654,1,0,6,30,9,33,-24,14,14
ev,p_make,10,4162900319,1,2,8,30,24,18,6,14,14
ev,p_make,10,3682954801,1,1,9,30,23,19,4,14,14
ev,p_make,10,3302348170,1,1,2,30,6,36,-30,14,14
ev,p_make,10,674919004,1,1,8,30,24,18,6,14,14
ev,p_make,10,294312373,1,2,5,30,24,18,6,14,14
ev,p_make,10,4109334151,1,2,8,30,25,17,8,14,14
ev,p_make,10,3728727520,1,2,4,30,6,36,-30,14,14
ev,p_make,10,3348120889,1,1,6,30,13,29,-16,14,14
ev,p_make,10,720691723,1,1,6,30,9,33,-24,14,14
ev,p_make,10,2487568740,1,1,6,30,6,36,-30,14,14
ev,p_make,10,4155106870,1,3,6,30,24,18,6,14,14
ev,p_make,10,3774500239,1,1,7,30,30,12,18,14,14
ev,p_make,10,1147071073,1,0,2,30,19,23,-4,14,14
ev,p_make,10,2913948090,1,3,8,30,30,12,18,14,14
ev,p_make,10,2533341459,1,1,3,30,27,15,12,14,14
ev,p_make,10,4200879589,1,0,5,30,30,12,18,14,14
ev,p_make,10,3820272958,1,2,5,30,18,24,-6,14,14
ev,p_make,10,3340327440,1,2,8,30,17,25,-8,14,14
ev,p_make,10,2959720809,1,1,2,30,17,25,-8,14,14
ev,p_make,10,2579114178,1,2,2,30,17,25,-8,14,14
ev,p_make,10,4246652308,1,1,4,30,11,31,-20,14,14
ev,p_make,10,1718562029,1,2,5,30,28,14,14,14,14
ev,p_make,10,3386100159,1,1,0,30,40,2,38,14,14
ev,p_make,10,3005493528,1,0,5,30,33,9,24,14,14
ev,p_make,10,378064362,1,2,0,30,28,14,14,14,14
ev,p_make,10,4292425027,1,1,0,30,42,0,42,14,14
ev,p_make,10,1764334748,1,1,8,30,24,18,6,14,14
ev,p_make,10,3431872878,1,3,8,30,7,35,-28,14,14
ev,p_make,10,3051266247,1,3,2,30,18,24,-6,14,14
ev,p_make,10,423837081,1,3,9,30,25,17,8,14,14
ev,p_make,10,2190714098,1,3,2,30,24,18,6,14,14
ev,p_make,10,3858252228,1,3,2,30,25,17,8,14,14
ev,p_make,10,3477645597,1,0,8,30,29,13,16,14,14
ev,p_make,10,3097038966,1,2,7,30,6,36,-30,14,14
ev,p_make,10,2617093448,1,3,6,30,7,35,-28,14,14
ev,p_make,10,2236486817,1,3,5,30,14,28,-14,14,14
ev,p_make,10,3904024947,1,1,6,30,34,8,26,14,14
ev,p_make,10,3523418316,1,2,1,30,24,18,6,14,14
ev,p_make,10,3043472798,1,0,2,30,1,41,-40,14,14
ev,p_make,10,2662866167,1,1,4,30,0,42,-42,14,14
ev,p_make,10,2282259536,1,0,0,30,1,41,-40,14,14
ev,p_make,10,3949797666,1,3,2,30,13,29,-16,14,14
ev,p_make,10,1421707387,1,0,6,30,20,22,-2,14,14
ev,p_make,10,3089245517,1,0,9,30,28,14,14,14,14
ev,p_make,10,2708638886,1,3,2,30,14,28,-14,14,14
ev,p_make,10,2328032255,1,2,3,30,24,18,6,14,14
ev,p_make,10,1848086737,1,2,5,30,30,12,18,14,14
ev,p_make,10,1467480106,1,2,2,30,28,14,14,14,14
ev,p_make,10,3135018236,1,3,8,30,19,23,-4,14,14
ev,p_make,10,2754411605,1,2,1,30,42,0,42,14,14
ev,p_make,10,126982439,1,0,9,30,12,30,-18,14,14
ev,p_make,10,1893859456,1,1,2,30,8,34,-26,14,14
ev,p_make,10,1513252825,1,3,7,30,20,22,-2,14,14
ev,p_make,10,3180790955,1,1,7,30,26,16,10,14,14
ev,p_make,10,2800184324,1,2,1,30,35,7,28,14,14
ev,p_make,10,2320238806,1,2,6,30,19,23,-4,14,14
ev,p_make,10,1939632175,1,1,5,30,7,35,-28,14,14
ev,p_make,10,3607170305,1,2,9,30,29,13,16,14,14
ev,p_make,10,3226563674,1,1,1,30,25,17,8,14,14
ev,p_make,10,698473395,1,0,9,30,0,42,-42,14,14
ev,p_make,10,2366011525,1,1,8,30,18,24,-6,14,14
ev,p_make,10,1985404894,1,3,2,30,31,11,20,14,14
ev,p_make,10,3652943024,1,1,7,30,41,1,40,14,14
ev,p_make,10,1124852745,1,0,8,30,34,8,26,14,14
ev,p_make,10,744246114,1,3,8,30,25,17,8,14,14
ev,p_make,10,2411784244,1,0,1,30,30,12,18,14,14
ev,p_make,10,2031177613,1,0,4,30,8,34,-26,14,14
ev,p_make,10,1551232095,1,1,9,30,30,12,18,14,14
ev,p_make,10,1170625464,1,2,6,30,29,13,16,14,14
ev,p_make,10,2838163594,1,3,9,30,42,0,42,14,14
ev,p_make,10,2457556963,1,2,2,30,21,21,0,14,14
ev,p_make,10,2076950332,1,0,4,30,35,7,28,14,14
ev,p_make,10,1597004814,1,0,8,30,24,18,6,14,14
ev,p_make,10,1216398183,1,1,8,30,42,0,42,14,14
ev,p_make,10,2883936313,1,1,5,30,21,21,0,14,14
ev,p_make,10,2503329682,1,2,2,30,9,33,-24,14,14
ev,p_make,10,2023384164,1,0,5,30,7,35,-28,14,14
ev,p_make,10,1642777533,1,2,5,30,41,1,40,14,14
ev,p_make,10,1262170902,1,1,4,30,23,19,4,14,14
ev,p_make,10,2929709032,1,1,6,30,36,6,30,14,14
ev,p_make,10,401618753,1,1,6,30,25,17,8,14,14
ev,p_make,10,2069156883,1,3,4,30,8,34,-26,14,14
ev,p_make,10,1688550252,1,1,5,30,25,17,8,14,14
ev,p_make,10,3356088382,1,3,9,30,1,41,-40,14,14
ev,p_make,10,827998103,1,0,2,30,17,25,-8,14,14
ev,p_make,10,447391472,1,2,2,30,42,0,42,14,14
ev,p_make,10,2114929602,1,1,6,30,6,36,-30,14,14
ev,p_make,10,1734322971,1,2,5,30,35,7,28,14,14
ev,p_make,10,1254377453,1,3,2,30,23,19,4,14,14
ev,p_make,10,873770822,1,2,4,30,12,30,-18,14,14
ev,p_make,10,493164191,1,2,6,30,29,13,16,14,14
ev,p_make,10,2160702321,1,2,9,30,18,24,-6,14,14
ev,p_make,10,3927579338,1,1,6,30,6,36,-30,14,14
ev,p_make,10,1300150172,1,2,9,30,17,25,-8,14,14
ev,p_make,10,919543541,1,1,0,30,24,18,6,14,14
ev,p_make,10,2587081671,1,0,4,30,24,18,6,14,14
ev,p_make,10,2206475040,1,3,2,30,20,22,-2,14,14
ev,p_make,10,3973352057,1,3,2,30,18,24,-6,14,14
ev,p_make,10,1345922891,1,3,7,30,18,24,-6,14,14
ev,p_make,10,965316260,1,1,7,30,19,23,-4,14,14
ev,p_make,10,2632854390,1,2,7,30,28,14,14,14,14
ev,p_make,10,104764111,1,1,5,30,17,25,-8,14,14
ev,p_make,10,1772302241,1,2,9,30,24,18,6,14,14
ev,p_make,10,1391695610,1,3,1,30,3,39,-36,14,14
ev,p_make,10,1011088979,1,3,0,30,35,7,28,14,14
ev,p_make,10,531143461,1,1,2,30,17,25,-8,14,14
ev,p_make,10,150536830,1,0,0,30,22,20,2,14,14
ev,p_make,10,1818074960,1,1,0,30,29,13,16,14,14
ev,p_make,10,1437468329,1,2,9,30,0,42,-42,14,14
ev,p_make,10,3204345346,1,2,0,30,13,29,-16,14,14
ev,p_make,10,576916180,1,1,6,30,40,2,38,14,14
ev,p_make,10,196309549,1,2,9,30,6,36,-30,14,14
ev,p_make,10,1863847679,1,2,2,30,12,30,-18,14,14
ev,p_make,10,3630724696,1,3,8,30,18,24,-6,14,14
ev,p_make,10,1003295530,1,0,1,30,9,33,-24,14,14
ev,p_make,10,622688899,1,1,7,30,30,12,18,14,14
ev,p_make,10,242082268,1,0,0,30,36,6,30,14,14
ev,p_make,10,4057104046,1,2,6,30,40,2,38,14,14
ev,p_make,10,3676497415,1,2,5,30,18,24,-6,14,14
ev,p_make,10,1049068249,1,1,5,30,18,24,-6,14,14
ev,p_make,10,668461618,1,1,1,30,23,19,4,14,14
ev,p_make,10,2335999748,1,2,7,30,3,39,-36,14,14
ev,p_make,10,4102876765,1,3,8,30,34,8,26,14,14
ev,p_make,10,3722270134,1,1,1,30,24,18,6,14,14
ev,p_make,10,1094840968,1,1,4,30,2,40,-38,14,14
ev,p_make,10,714234337,1,0,5,30,25,17,8,14,14
ev,p_make,10,234288819,1,0,2,30,29,13,16,14,14
ev,p_make,10,4148649484,1,3,2,30,19,23,-4,14,14
ev,p_make,10,1521220318,1,3,3,30,24,18,6,14,14
ev,p_make,10,1140613687,1,2,2,30,30,12,18,14,14
ev,p_make,10,2907490704,1,0,2,30,19,23,-4,14,14
ev,p_make,10,280061538,1,3,2,30,35,7,28,14,14
ev,p_make,10,4194422203,1,1,2,30,34,8,26,14,14
ev,p_make,10,1566993037,1,1,4,30,19,23,-4,14,14
ev,p_make,10,3333870054,1,2,3,30,19,23,-4,14,14
ev,p_make,10,2953263423,1,3,6,30,34,8,26,14,14
ev,p_make,10,325834257,1,1,0,30,25,17,8,14,14
ev,p_make,10,4240194922,1,3,5,30,41,1,40,14,14
ev,p_make,10,3760249404,1,3,7,30,33,9,24,14,14
ev,p_make,10,3379642773,1,0,9,30,23,19,4,14,14
ev,p_make,10,752213607,1,3,5,30,40,2,38,14,14
ev,p_make,10,371606976,1,0,7,30,35,7,28,14,14
ev,p_make,10,4285967641,1,2,1,30,41,1,40,14,14
ev,p_make,10,3806022123,1,3,9,30,42,0,42,14,14
ev,p_make,10,3425415492,1,1,5,30,24,18,6,14,14
ev,p_make,10,797986326,1,0,5,30,1,41,-40,14,14
ev,p_make,10,417379695,1,2,5,30,36,6,30,14,14
