driver_kind,decl_id,decl_name,seat_role,holder_role,hidden_domino,action_n,mean_score,max_score,mean_q_delta,tail_low_mass_delta,shelf_high_mass_delta,conditioned_mass
upside,5,fives,bidder_partner,bidder,4-2,61,5.484318346273704,19.001218795776367,4.459373648049401,-0.06257043510186867,0.07120924960577586,0.33425385441061656
upside,3,threes,left_setter,right_setter,4-1,57,5.482424562437492,33.07560729980469,5.0665852772562125,-0.026571567252016905,0.02829815002909878,0.37231072472848775
upside,3,threes,left_setter,bidder,6-1,41,5.4815716336413125,20.49018669128418,4.567437183566209,-0.05297526453689831,0.06492581041302622,0.22059552845528455
upside,9,no-trump,left_setter,bidder_partner,2-1,56,5.479956601347242,27.250333786010742,4.179028306688581,-0.08426416532269546,0.08796074933239392,0.33637861394557805
upside,1,ones,left_setter,bidder,6-0,53,5.47850930803227,24.44915771484375,4.562704278613037,-0.05499487820098985,0.064083069281758,0.2562726864330638
upside,0,blanks,bidder,left_setter,2-1,54,5.478193980676156,19.502452850341797,4.742323725311844,-0.1138523828100275,0.016660837706661335,0.3014728835978836
upside,3,threes,bidder_partner,right_setter,6-6,24,5.477931757767995,23.892072677612305,5.060904602209727,-0.04597916702429453,0.018713132788737614,0.4383654513888888
upside,2,twos,bidder,left_setter,2-1,9,5.471982638041179,11.177146911621094,4.515656524234348,-0.00024999998923805024,0.09550762176513672,0.40864285714285714
upside,1,ones,right_setter,bidder_partner,5-1,31,5.468847966963245,18.458581924438477,4.36579567386258,-0.07186899202004556,0.07437073102881832,0.43001593701996926
upside,2,twos,bidder,left_setter,6-6,38,5.467107565779435,35.78258514404297,4.926610212577017,-0.04622211895490948,0.030938681411115748,0.4293991228070174
upside,6,sixes,bidder_partner,right_setter,5-5,48,5.46515579521656,39.95351791381836,4.443220357100169,-0.058526712780197464,0.07293018139898777,0.3694268973214286
upside,7,doubles,bidder_partner,left_setter,3-0,33,5.462448134566799,24.422874450683594,4.571406097123117,-0.12106427805724018,0.02857206253842874,0.20312824675324673
upside,9,no-trump,bidder,left_setter,5-5,20,5.461278009414673,19.251659393310547,4.4699239253997805,-0.07679463922977448,0.06073809564113617,0.3470245535714286
upside,6,sixes,bidder,bidder_partner,1-0,18,5.45815427435769,20.403419494628906,4.295163598325518,-0.012569444047080146,0.1100143591562907,0.2838531746031745
upside,4,fours,bidder_partner,left_setter,6-2,33,5.458066835547939,23.31717300415039,4.380318742809874,-0.10626507892668473,0.05464226278391751,0.24395991161616157
upside,3,threes,bidder,left_setter,6-1,23,5.457763651142949,30.893251419067383,4.4370204054791,-0.11142616233100062,0.04636124942613685,0.47032712215320904
upside,1,ones,bidder_partner,left_setter,4-4,18,5.454284217622545,23.0255126953125,4.392677068710327,-0.05181959105862512,0.0802509014805158,0.25755555555555554
upside,7,doubles,bidder_partner,left_setter,2-2,24,5.453880349795024,17.253673553466797,4.238848179578781,-0.1236234549432993,0.05968107635393002,0.16885900297619047
upside,7,doubles,right_setter,bidder,4-2,38,5.446693803134718,28.69481086730957,4.343099644309596,-0.05552153821765004,0.08259863759341993,0.3301828790726817
upside,5,fives,right_setter,left_setter,3-0,17,5.437762512880213,21.665325164794922,4.6868065946242385,-0.04864705923725577,0.05077206036623787,0.24762745098039218
upside,1,ones,right_setter,left_setter,4-3,50,5.435183110237122,25.9039363861084,4.810363717079163,-0.038918713927268984,0.04302258372306824,0.3529761904761905
upside,0,blanks,left_setter,bidder_partner,3-0,26,5.430372568277212,16.105220794677734,4.593523355630728,-0.054844580590724945,0.05626262552463091,0.39206250000000004
upside,0,blanks,bidder_partner,bidder,5-2,33,5.427882068084948,21.292217254638672,4.172604578914064,-0.04225254860339743,0.10345449959012595,0.3370688131313131
upside,5,fives,right_setter,bidder,4-1,164,5.425308263883358,29.253246307373047,4.341130573575089,-0.06511426492517519,0.07585787547400176,0.3069443779036006
upside,1,ones,left_setter,right_setter,3-2,111,5.419705548801938,40.45664978027344,4.763329503772495,-0.03906424527018759,0.04610548255679844,0.3201089392964394
upside,6,sixes,left_setter,bidder,2-2,43,5.417885575183602,24.01955795288086,4.570534534232561,-0.0534191005105196,0.05802555208982423,0.1940799418604651
upside,1,ones,left_setter,bidder_partner,5-1,42,5.415205081303914,20.08415412902832,4.092920768828619,-0.0874362221490758,0.08851031657485735,0.4159277919501133
upside,5,fives,bidder,left_setter,4-3,26,5.413741336419032,24.752626419067383,4.581546004001911,-0.043903843248979404,0.06126761436462402,0.3630817307692307
upside,6,sixes,bidder,right_setter,1-0,34,5.412865659769843,17.949602127075195,4.718737356802997,-0.08766528525773216,0.025580189683858084,0.280094362745098
upside,1,ones,bidder,right_setter,2-2,22,5.4123233529654415,23.18511962890625,4.791494954716075,-0.03121926635503769,0.046473209830847656,0.24355776515151517
upside,5,fives,bidder_partner,bidder,3-1,35,5.407090548106602,21.53946304321289,4.330305460521153,-0.007689718323360596,0.10383364728518894,0.30971156462585037
upside,3,threes,bidder,bidder_partner,2-0,26,5.406200473125164,29.493831634521484,4.356441534482515,-0.037872860208153725,0.08603945390607876,0.2622217261904761
upside,0,blanks,bidder,right_setter,4-0,30,5.402973441282908,25.356639862060547,4.579216527938843,-0.08505323032538097,0.039849079474030685,0.38287083333333344
upside,0,blanks,right_setter,bidder,6-1,48,5.39688944319884,29.887916564941406,4.350842967629433,-0.05654212633514059,0.07633358403109014,0.39033897569444465
upside,8,doubles-suit,bidder,left_setter,2-1,46,5.395033546116041,30.610803604125977,4.771083251289699,-0.07569138090247693,0.024549334917379463,0.35325271739130437
upside,3,threes,left_setter,bidder_partner,6-3,9,5.394387774997288,11.801017761230469,4.246511512332493,-0.07715398073196411,0.07621065775553386,0.45413194444444444
upside,4,fours,bidder_partner,left_setter,1-1,45,5.388420875867208,23.146181106567383,4.521881220075819,-0.13694111638598971,0.0181834088327984,0.20565747354497346
upside,5,fives,right_setter,bidder,5-1,26,5.386695643457083,20.857101440429688,4.22346425228394,-0.07940501991945964,0.07662063321241966,0.39620432692307683
upside,6,sixes,right_setter,bidder_partner,1-0,44,5.385099467906085,26.22844123840332,4.547089435837486,-0.04252702065489509,0.06253749386153439,0.2922547348484848
upside,5,fives,left_setter,bidder,6-1,36,5.382601684994167,15.013345718383789,4.300687101152208,-0.06510065003143002,0.07564112921762797,0.3009446924603176
upside,3,threes,bidder_partner,left_setter,5-3,16,5.374033436179161,21.556541442871094,4.545135900378227,-0.07239166041836143,0.046573229861678556,0.39408147321428566
upside,9,no-trump,bidder,right_setter,6-0,12,5.373068650563558,11.112597465515137,4.703150113423665,-0.06848875433206558,0.03274748226006826,0.22897296626984123
upside,8,doubles-suit,bidder_partner,right_setter,3-0,29,5.368619787281957,25.092227935791016,4.581635360060067,-0.14124269989030114,0.008077093496404845,0.36792385057471266
upside,0,blanks,bidder_partner,right_setter,2-0,29,5.367844754251941,21.057769775390625,4.247554022690346,-0.002377075343874508,0.11084053228641379,0.352067528735632
upside,0,blanks,right_setter,bidder,5-0,25,5.361185216903687,19.52214241027832,4.508931732177734,-0.05662664860486984,0.05691202282905579,0.3984408333333333
upside,6,sixes,right_setter,bidder,1-1,45,5.355219218466017,34.33562469482422,4.344614026281569,-0.059411482844087815,0.07135479193594721,0.2711523148148149
upside,7,doubles,right_setter,bidder,1-0,79,5.353287571593176,30.762298583984375,4.13085496123833,-0.07116188151361066,0.08666231794447839,0.33951424050632906
upside,3,threes,left_setter,bidder,4-0,37,5.349719511496054,21.080297470092773,4.635267760302569,-0.04781698873439628,0.0475366806762444,0.23868524774774783
upside,3,threes,left_setter,right_setter,4-2,55,5.349352303418246,18.028654098510742,4.548717854239724,-0.03678950451907109,0.06136708503419703,0.4012655303030303
upside,1,ones,bidder,left_setter,6-0,44,5.349166859279979,20.905439376831055,4.685198859734968,-0.07032737559215589,0.031186950223689728,0.34038257575757574
upside,8,doubles-suit,bidder_partner,right_setter,4-0,24,5.346080183982849,24.6186580657959,4.750495473543803,-0.07210565234224002,0.023505649839838345,0.357040798611111
upside,1,ones,right_setter,bidder,5-1,22,5.345296968113292,15.364383697509766,4.494044368917292,-0.05545212548564781,0.05739920450882478,0.405352408008658
upside,7,doubles,left_setter,bidder_partner,2-0,65,5.3451369927479675,32.36920928955078,4.203258259479816,-0.04827636984678415,0.08927342135172624,0.30669743589743587
upside,3,threes,left_setter,right_setter,5-1,31,5.339418811182822,25.729726791381836,4.509203787772886,-0.018861559610213,0.07359072469895886,0.2681754032258064
upside,0,blanks,left_setter,right_setter,3-2,103,5.338732122217567,36.3369026184082,4.778002845430837,-0.03855734953410399,0.03679425450204646,0.3219575242718448
upside,4,fours,bidder_partner,right_setter,5-5,71,5.336883340083378,38.258583068847656,4.134164172159115,-0.060604454228051115,0.08993202112090419,0.3469216968477533
upside,3,threes,bidder_partner,bidder,1-1,109,5.33527251777299,21.631107330322266,4.3405224101259074,-0.04455418188825523,0.0770735762315939,0.2651329456094365
upside,4,fours,bidder,left_setter,6-3,30,5.331150166193644,17.553647994995117,4.5462152322133385,-0.09104264241953691,0.03297217050567269,0.38870386904761905
upside,6,sixes,right_setter,bidder,4-4,34,5.329330500434427,34.82721710205078,4.4046532126034,-0.06142456566586214,0.06175544857978821,0.3603817401960785
upside,5,fives,right_setter,bidder,5-4,16,5.32616999745369,16.402179718017578,4.25839564204216,-0.07025451026856899,0.0716501735150814,0.3604934895833333
upside,5,fives,bidder_partner,bidder,3-2,186,5.321953083879205,33.854637145996094,4.276081503078502,-0.02751222913893896,0.09074032181743732,0.31611431131592405
upside,6,sixes,right_setter,bidder,4-0,59,5.321358451398752,32.23508834838867,4.202081066066936,-0.04720109967925286,0.0883271899981961,0.3244425948345439
upside,5,fives,right_setter,bidder,3-1,57,5.321312888672478,21.678081512451172,4.3056486029373975,-0.06310713761731197,0.07001285694474191,0.34709920634920644
upside,9,no-trump,left_setter,right_setter,2-1,48,5.31814490755399,39.75545883178711,4.488497624794642,-0.04581251422253748,0.06005846584836642,0.31892943948412705
upside,5,fives,left_setter,right_setter,4-3,89,5.316951832074798,24.975173950195312,4.509207875541087,-0.04865201177556863,0.056448394244306546,0.3524927434456928
upside,7,doubles,bidder_partner,right_setter,2-0,74,5.31510790296503,32.8396110534668,4.708673670485213,-0.05596778994879207,0.03265952756250831,0.33301689189189193
upside,7,doubles,bidder_partner,right_setter,2-1,83,5.315062554485826,38.1486930847168,4.70379171601261,-0.05126140664993639,0.03549637681669948,0.3353582544463568
upside,0,blanks,right_setter,bidder,4-2,68,5.314218689413631,24.115352630615234,4.499340604333317,-0.04347636889981325,0.05974961811786189,0.38537294292717084
upside,3,threes,bidder_partner,left_setter,4-0,36,5.310769230127335,17.58148765563965,4.441289630201128,-0.07804357814085153,0.04792617385586103,0.24723090277777782
upside,3,threes,left_setter,bidder,5-3,14,5.307843574455807,12.653202056884766,3.5669032761028836,-0.10904770118317433,0.11957018290247236,0.4231919642857143
upside,5,fives,left_setter,bidder_partner,6-0,33,5.307044592770663,22.446334838867188,4.287986928766424,-0.06071549955628474,0.07154802165248177,0.38229166666666664
upside,9,no-trump,bidder_partner,right_setter,6-6,10,5.3056378841400145,31.219560623168945,4.1904311895370485,-0.07933082431554794,0.07185524702072144,0.4263166666666667
upside,8,doubles-suit,bidder_partner,right_setter,1-0,49,5.30548873239634,32.98225021362305,4.67405924505117,-0.08308920963686339,0.02143890349840631,0.338864735179786
upside,4,fours,right_setter,bidder_partner,6-1,37,5.303126154719172,24.349334716796875,3.6148875468486064,-0.0950408706793914,0.12130342705829723,0.2537297297297298
upside,1,ones,left_setter,bidder,6-6,42,5.300533794221424,26.133859634399414,5.05908111163548,-0.015878474561586267,0.016206031044324238,0.20795592403628116
upside,5,fives,left_setter,bidder,4-4,41,5.298623678160877,27.331439971923828,4.568477560834187,-0.03385099259818473,0.05608912284781293,0.249526930894309
upside,9,no-trump,bidder_partner,right_setter,4-1,178,5.297781450025151,39.07401657104492,4.602756277898724,-0.07481056943619518,0.032090476117609595,0.33960522003745336
upside,9,no-trump,right_setter,bidder,3-2,137,5.2954772232222735,27.395000457763672,4.157850523064607,-0.07090328134813884,0.0783110303926642,0.32249065867222815
upside,1,ones,right_setter,bidder,6-2,42,5.293645567837215,28.414871215820312,4.021860497338431,-0.03396188814215185,0.11019756250260841,0.3991899801587302
upside,2,twos,left_setter,bidder,2-0,33,5.289794199394457,29.29081916809082,4.230478806929155,-0.06898794571558635,0.07133529489775273,0.20995896464646469
upside,9,no-trump,bidder,left_setter,1-1,33,5.28730134530501,27.40117645263672,4.635855862588594,-0.09592092895146573,0.017184086821295998,0.33826199494949505
upside,1,ones,bidder,left_setter,4-1,15,5.284211444854736,16.249073028564453,4.40345401763916,-0.04418378074963888,0.06585050617965559,0.4639462301587301
upside,5,fives,right_setter,bidder,2-1,88,5.281748752025041,22.44237518310547,4.3019891252571885,-0.0583652588962154,0.06879333523102105,0.3552321090367964
upside,0,blanks,bidder,left_setter,5-5,39,5.280541957953037,30.546062469482422,4.210974204234588,-0.08766399438564594,0.06312478123567043,0.41503006715506713
upside,6,sixes,bidder,left_setter,4-2,44,5.277048219333995,30.041793823242188,4.557533578439192,-0.0491559323431416,0.047367819330909035,0.3347670454545455
upside,5,fives,bidder_partner,left_setter,2-0,71,5.2716108518587035,19.047258377075195,4.614010385224517,-0.0910829749535507,0.0201348646930878,0.2279593812877263
upside,9,no-trump,left_setter,bidder,6-1,41,5.2691878981706575,19.561235427856445,4.424059315425594,-0.032390417258550484,0.06711338769371916,0.26251655052264816
upside,0,blanks,bidder_partner,left_setter,5-3,23,5.268110524053159,18.03249168395996,4.353263854980469,-0.07314763153376787,0.05491085933602374,0.2750398550724638
upside,4,fours,bidder_partner,bidder,3-2,153,5.26756626094868,47.988182067871094,4.1465227136424945,-0.030681127708198294,0.09676379130946265,0.32534975101151575
upside,8,doubles-suit,bidder,right_setter,5-1,26,5.265025927470281,19.729551315307617,4.478877746141874,-0.09183404967188835,0.032697802767730676,0.25876282051282057
upside,1,ones,right_setter,bidder_partner,6-6,24,5.261052111784617,32.156593322753906,4.2415768305460615,-0.06740433419084486,0.06824537739157677,0.23596788194444449
upside,0,blanks,bidder,left_setter,6-3,35,5.26075507913317,19.837194442749023,4.3515933377402165,-0.03976598126547677,0.07103318630584649,0.4165177721088436
upside,6,sixes,right_setter,left_setter,3-2,81,5.256991413640387,24.9803409576416,4.717869187578743,-0.031828825580485075,0.037997808721330434,0.354151087595532
upside,7,doubles,bidder_partner,right_setter,5-0,80,5.252360470592976,19.201635360717773,4.693584862351417,-0.09034807702992112,0.010051176657725591,0.32746837797619066
upside,5,fives,bidder_partner,right_setter,3-2,134,5.244449816532989,30.03562355041504,4.541826251727431,-0.041368156747758705,0.04931905882349655,0.33758339996446324
upside,5,fives,left_setter,bidder_partner,6-6,29,5.240735826821163,34.53194046020508,4.563343459162219,-0.033524136604933905,0.050784481890049984,0.4293926005747125
upside,9,no-trump,bidder_partner,left_setter,4-4,14,5.239466054098947,40.42772674560547,4.050820657185146,-0.11159543480191912,0.06306681888444084,0.21974999999999995
upside,5,fives,left_setter,bidder_partner,6-3,41,5.232713431846805,32.609527587890625,4.4789004907375425,-0.025291304399327533,0.06273564405557586,0.3958646196283391
upside,5,fives,bidder,right_setter,2-0,86,5.22962498664856,24.327598571777344,4.692251197127408,-0.06228093941544378,0.022593998908252064,0.2476208990863788
