fixture_id,claim_surface,decision_key,game_idx,seed,decl_id,bid_value,decision_idx,trick_idx,trick_position,actor,team,seat_role,candidate_domino,actual_action_domino,asset_priority,dynamic_84_labels,mean,threshold_mass,lower_tail_mass,top_hidden_impact_score,top_hidden_downside_score,is_actual_action,is_top_mean_action,is_top_threshold_action
six_trump_laydown_control,laydown_84_proof,0:10,0,840700,6,84,10,2,2,2,offense,bidder_partner,4-1,4-1,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.527523040771484,0.0,0.0,0.003276824951171875,0.003276824951171875,True,True,False
six_trump_laydown_control,laydown_84_proof,0:10,0,840700,6,84,10,2,2,2,offense,bidder_partner,3-3,4-1,0,bidder_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.485206604003906,0.0,0.0,0.00687408447265625,0.00687408447265625,False,False,False
six_trump_laydown_control,laydown_84_proof,0:10,0,840700,6,84,10,2,2,2,offense,bidder_partner,3-1,4-1,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.496826171875,0.0,0.0,0.00693511962890625,0.00693511962890625,False,False,False
six_trump_laydown_control,laydown_84_proof,0:11,0,840700,6,84,11,2,3,3,defense,right_setter,2-1,2-1,0,is_84_contract_decision,-41.509517669677734,0.0,1.0,0.014102935791015625,0.014102935791015625,True,True,True
six_trump_laydown_control,laydown_84_proof,0:11,0,840700,6,84,11,2,3,3,defense,right_setter,2-0,2-1,0,is_84_contract_decision,-41.51422119140625,0.0,1.0,0.0142669677734375,0.0142669677734375,False,False,False
six_trump_laydown_control,laydown_84_proof,0:11,0,840700,6,84,11,2,3,3,defense,right_setter,1-1,2-1,0,is_84_contract_decision,-41.51708984375,0.0,1.0,0.015911102294921875,0.015911102294921875,False,False,False
six_trump_laydown_control,laydown_84_proof,0:11,0,840700,6,84,11,2,3,3,defense,right_setter,1-0,2-1,0,is_84_contract_decision,-41.513301849365234,0.0,1.0,0.015056610107421875,0.015056610107421875,False,False,False
six_trump_laydown_control,laydown_84_proof,0:11,0,840700,6,84,11,2,3,3,defense,right_setter,0-0,2-1,0,is_84_contract_decision,-41.52134323120117,0.0,1.0,0.015880584716796875,0.015880584716796875,False,False,False
six_trump_laydown_control,laydown_84_proof,0:12,0,840700,6,84,12,3,0,0,offense,bidder,6-5,6-5,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,24.93072509765625,0.0,0.0,0.08140182495117188,0.06147003173828125,True,True,True
six_trump_laydown_control,laydown_84_proof,0:12,0,840700,6,84,12,3,0,0,offense,bidder,6-3,6-5,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,24.910490036010742,0.0,0.0,0.08410835266113281,0.06346511840820312,False,False,False
six_trump_laydown_control,laydown_84_proof,0:12,0,840700,6,84,12,3,0,0,offense,bidder,6-2,6-5,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,24.905845642089844,0.0,0.0,0.08409881591796875,0.06362724304199219,False,False,False
six_trump_laydown_control,laydown_84_proof,0:12,0,840700,6,84,12,3,0,0,offense,bidder,6-1,6-5,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,24.896286010742188,0.0,0.0,0.08362579345703125,0.06458854675292969,False,False,False
six_trump_laydown_control,laydown_84_proof,0:13,0,840700,6,84,13,3,1,1,defense,left_setter,5-5,5-4,0,is_84_contract_decision,-25.80258560180664,1.0,1.0,0.1408214569091797,0.1408214569091797,False,False,True
six_trump_laydown_control,laydown_84_proof,0:13,0,840700,6,84,13,3,1,1,defense,left_setter,5-4,5-4,0,is_84_contract_decision,-25.676868438720703,1.0,1.0,0.11822700500488281,0.11822700500488281,True,True,False
six_trump_laydown_control,laydown_84_proof,0:13,0,840700,6,84,13,3,1,1,defense,left_setter,5-2,5-4,0,is_84_contract_decision,-25.70986557006836,1.0,1.0,0.12188720703125,0.12188720703125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:13,0,840700,6,84,13,3,1,1,defense,left_setter,5-0,5-4,0,is_84_contract_decision,-25.93342399597168,1.0,1.0,0.1315441131591797,0.1315441131591797,False,False,False
six_trump_laydown_control,laydown_84_proof,0:14,0,840700,6,84,14,3,2,2,offense,bidder_partner,4-3,3-1,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,25.029150009155273,0.0,0.0,0.03526496887207031,0.03526496887207031,False,False,True
six_trump_laydown_control,laydown_84_proof,0:14,0,840700,6,84,14,3,2,2,offense,bidder_partner,4-2,3-1,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,25.035097122192383,0.0,0.0,0.03633689880371094,0.03633689880371094,False,False,False
six_trump_laydown_control,laydown_84_proof,0:14,0,840700,6,84,14,3,2,2,offense,bidder_partner,3-3,3-1,0,bidder_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,25.03313636779785,0.0,0.0,0.03674125671386719,0.03674125671386719,False,False,False
six_trump_laydown_control,laydown_84_proof,0:14,0,840700,6,84,14,3,2,2,offense,bidder_partner,3-1,3-1,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,25.04201889038086,0.0,0.0,0.0359344482421875,0.0359344482421875,True,True,False
six_trump_laydown_control,laydown_84_proof,0:15,0,840700,6,84,15,3,3,3,defense,right_setter,2-0,1-1,0,is_84_contract_decision,-25.012006759643555,1.0,1.0,0.03563880920410156,0.03563880920410156,False,False,True
six_trump_laydown_control,laydown_84_proof,0:15,0,840700,6,84,15,3,3,3,defense,right_setter,1-1,1-1,0,is_84_contract_decision,-25.004730224609375,1.0,1.0,0.03563117980957031,0.03563117980957031,True,True,False
six_trump_laydown_control,laydown_84_proof,0:15,0,840700,6,84,15,3,3,3,defense,right_setter,1-0,1-1,0,is_84_contract_decision,-25.006067276000977,1.0,1.0,0.035663604736328125,0.035663604736328125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:15,0,840700,6,84,15,3,3,3,defense,right_setter,0-0,1-1,0,is_84_contract_decision,-25.01005744934082,1.0,1.0,0.03508949279785156,0.03508949279785156,False,False,False
six_trump_laydown_control,laydown_84_proof,0:16,0,840700,6,84,16,4,0,0,offense,bidder,6-3,6-3,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,23.9569149017334,0.0,0.0,0.1399383544921875,0.13500213623046875,True,True,True
six_trump_laydown_control,laydown_84_proof,0:16,0,840700,6,84,16,4,0,0,offense,bidder,6-2,6-3,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,23.955095291137695,0.0,0.0,0.13711166381835938,0.13508987426757812,False,False,False
six_trump_laydown_control,laydown_84_proof,0:16,0,840700,6,84,16,4,0,0,offense,bidder,6-1,6-3,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,23.950305938720703,0.0,0.0,0.13631629943847656,0.13631629943847656,False,False,False
six_trump_laydown_control,laydown_84_proof,0:17,0,840700,6,84,17,4,1,1,defense,left_setter,5-5,5-5,0,is_84_contract_decision,-24.269437789916992,1.0,1.0,0.0075836181640625,0.0074672698974609375,True,True,True
six_trump_laydown_control,laydown_84_proof,0:17,0,840700,6,84,17,4,1,1,defense,left_setter,5-2,5-5,0,is_84_contract_decision,-24.27237319946289,1.0,1.0,0.007854461669921875,0.0073070526123046875,False,False,False
six_trump_laydown_control,laydown_84_proof,0:17,0,840700,6,84,17,4,1,1,defense,left_setter,5-0,5-5,0,is_84_contract_decision,-24.281940460205078,1.0,1.0,0.007978439331054688,0.0076999664306640625,False,False,False
six_trump_laydown_control,laydown_84_proof,0:18,0,840700,6,84,18,4,2,2,offense,bidder_partner,4-3,4-3,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,24.333511352539062,0.0,0.0,0.18802833557128906,0.18802833557128906,True,True,True
six_trump_laydown_control,laydown_84_proof,0:18,0,840700,6,84,18,4,2,2,offense,bidder_partner,4-2,4-3,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,24.32969093322754,0.0,0.0,0.18509292602539062,0.18509292602539062,False,False,False
six_trump_laydown_control,laydown_84_proof,0:18,0,840700,6,84,18,4,2,2,offense,bidder_partner,3-3,4-3,0,bidder_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,24.331138610839844,0.0,0.0,0.18437576293945312,0.18437576293945312,False,False,False
six_trump_laydown_control,laydown_84_proof,0:19,0,840700,6,84,19,4,3,3,defense,right_setter,2-0,0-0,0,is_84_contract_decision,-24.925487518310547,1.0,1.0,0.8586978912353516,0.8586978912353516,False,False,True
six_trump_laydown_control,laydown_84_proof,0:19,0,840700,6,84,19,4,3,3,defense,right_setter,1-0,0-0,0,is_84_contract_decision,-24.90349769592285,1.0,1.0,0.8416175842285156,0.8416175842285156,False,False,False
six_trump_laydown_control,laydown_84_proof,0:19,0,840700,6,84,19,4,3,3,defense,right_setter,0-0,0-0,0,is_84_contract_decision,-24.88766860961914,1.0,1.0,0.8134613037109375,0.8134613037109375,True,True,False
six_trump_laydown_control,laydown_84_proof,0:20,0,840700,6,84,20,5,0,0,offense,bidder,6-2,6-1,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,12.261860847473145,0.0,0.0,0.5900230407714844,0.5900230407714844,False,False,True
six_trump_laydown_control,laydown_84_proof,0:20,0,840700,6,84,20,5,0,0,offense,bidder,6-1,6-1,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,12.267251968383789,0.0,0.0,0.5860500335693359,0.5860500335693359,True,True,False
six_trump_laydown_control,laydown_84_proof,0:21,0,840700,6,84,21,5,1,1,defense,left_setter,5-2,5-2,0,is_84_contract_decision,-12.589974403381348,1.0,0.0,0.008929252624511719,0.008787155151367188,True,True,True
six_trump_laydown_control,laydown_84_proof,0:21,0,840700,6,84,21,5,1,1,defense,left_setter,5-0,5-2,0,is_84_contract_decision,-12.610400199890137,1.0,0.0,0.009288787841796875,0.009146690368652344,False,False,False
