seed,bidder_seat,partner_seat,decl_id,decl_name,bidder_hand,final_off,trump_count,off_count,nontrump_double_count,total_double_count,surfaces,surface_count,recommendation_score,opponent_matching_double_count,opponent_matching_double_seats,partner_matching_double_count,opponent_same_suit_pair_count,opponent_same_suit_pair_seats,opponent_pair_protector_count,opponent_pair_protector_seats,opponent_dead_double_assets,full_deal
51,3,1,1,ones,"2-2,3-1,5-1,5-2,6-1,6-5,6-6",6-5,3,2,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,0,1,0,0,,2,"[""1-1,2-0,4-3,5-3,5-4,6-0,6-4"", ""0-0,1-0,2-1,3-0,4-1,5-0,6-2"", ""3-2,3-3,4-0,4-2,4-4,5-5,6-3"", ""2-2,3-1,5-1,5-2,6-1,6-5,6-6""]"
51,3,1,5,fives,"2-2,3-1,5-1,5-2,6-1,6-5,6-6",6-1,3,2,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,0,0,1,0,0,,2,"[""1-1,2-0,4-3,5-3,5-4,6-0,6-4"", ""0-0,1-0,2-1,3-0,4-1,5-0,6-2"", ""3-2,3-3,4-0,4-2,4-4,5-5,6-3"", ""2-2,3-1,5-1,5-2,6-1,6-5,6-6""]"
52,1,3,0,blanks,"0-0,3-0,4-0,4-2,4-4,6-4,6-6",4-2,3,2,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,0,1,2,0,,3,"[""1-1,2-0,3-3,5-2,5-4,5-5,6-3"", ""0-0,3-0,4-0,4-2,4-4,6-4,6-6"", ""2-1,2-2,3-1,5-3,6-0,6-1,6-5"", ""1-0,3-2,4-1,4-3,5-0,5-1,6-2""]"
53,2,0,1,ones,"0-0,1-0,2-2,4-1,5-5,6-2,6-4",6-2,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,1,0,1,1,0,,1,"[""2-0,3-1,3-2,3-3,4-2,5-2,6-5"", ""1-1,2-1,4-0,4-3,5-3,6-0,6-6"", ""0-0,1-0,2-2,4-1,5-5,6-2,6-4"", ""3-0,4-4,5-0,5-1,5-4,6-1,6-3""]"
53,2,0,6,sixes,"0-0,1-0,2-2,4-1,5-5,6-2,6-4",1-0,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,1,0,2,1|3,0,,1,"[""2-0,3-1,3-2,3-3,4-2,5-2,6-5"", ""1-1,2-1,4-0,4-3,5-3,6-0,6-6"", ""0-0,1-0,2-2,4-1,5-5,6-2,6-4"", ""3-0,4-4,5-0,5-1,5-4,6-1,6-3""]"
55,3,1,0,blanks,"1-1,2-1,2-2,3-0,3-3,6-2,6-6",2-1,1,2,4,4,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,0,1,2,1,2,1,"[""1-0,2-0,3-1,4-0,5-2,5-4,5-5"", ""0-0,4-3,4-4,5-3,6-0,6-4,6-5"", ""3-2,4-1,4-2,5-0,5-1,6-1,6-3"", ""1-1,2-1,2-2,3-0,3-3,6-2,6-6""]"
55,3,1,3,threes,"1-1,2-1,2-2,3-0,3-3,6-2,6-6",2-1,2,2,3,4,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,0,2,0|2,1,2,1,"[""1-0,2-0,3-1,4-0,5-2,5-4,5-5"", ""0-0,4-3,4-4,5-3,6-0,6-4,6-5"", ""3-2,4-1,4-2,5-0,5-1,6-1,6-3"", ""1-1,2-1,2-2,3-0,3-3,6-2,6-6""]"
56,3,1,0,blanks,"0-0,3-3,5-0,5-1,5-2,5-5,6-6",5-2,2,2,3,4,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,0,1,0,0,,2,"[""1-0,3-0,3-2,4-2,4-4,5-3,6-3"", ""2-1,4-0,5-4,6-0,6-1,6-2,6-4"", ""1-1,2-0,2-2,3-1,4-1,4-3,6-5"", ""0-0,3-3,5-0,5-1,5-2,5-5,6-6""]"
56,3,1,1,ones,"0-0,3-3,5-0,5-1,5-2,5-5,6-6",5-2,1,2,4,4,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,0,2,0|2,0,,1,"[""1-0,3-0,3-2,4-2,4-4,5-3,6-3"", ""2-1,4-0,5-4,6-0,6-1,6-2,6-4"", ""1-1,2-0,2-2,3-1,4-1,4-3,6-5"", ""0-0,3-3,5-0,5-1,5-2,5-5,6-6""]"
57,0,2,6,sixes,"2-0,2-1,5-5,6-0,6-1,6-3,6-6",2-0,4,2,1,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,2,1|3,0,2,1|3,0,,2,"[""2-0,2-1,5-5,6-0,6-1,6-3,6-6"", ""1-1,2-2,3-0,3-2,4-4,6-4,6-5"", ""3-3,4-0,4-2,4-3,5-0,5-2,6-2"", ""0-0,1-0,3-1,4-1,5-1,5-3,5-4""]"
57,1,3,6,sixes,"1-1,2-2,3-0,3-2,4-4,6-4,6-5",3-0,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,1,1,2,0,,1,"[""2-0,2-1,5-5,6-0,6-1,6-3,6-6"", ""1-1,2-2,3-0,3-2,4-4,6-4,6-5"", ""3-3,4-0,4-2,4-3,5-0,5-2,6-2"", ""0-0,1-0,3-1,4-1,5-1,5-3,5-4""]"
57,1,3,6,sixes,"1-1,2-2,3-0,3-2,4-4,6-4,6-5",3-2,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,0,2,0|2,0,,1,"[""2-0,2-1,5-5,6-0,6-1,6-3,6-6"", ""1-1,2-2,3-0,3-2,4-4,6-4,6-5"", ""3-3,4-0,4-2,4-3,5-0,5-2,6-2"", ""0-0,1-0,3-1,4-1,5-1,5-3,5-4""]"
57,3,1,1,ones,"0-0,1-0,3-1,4-1,5-1,5-3,5-4",5-3,4,2,1,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,2,0|2,0,1,2,0,,1,"[""2-0,2-1,5-5,6-0,6-1,6-3,6-6"", ""1-1,2-2,3-0,3-2,4-4,6-4,6-5"", ""3-3,4-0,4-2,4-3,5-0,5-2,6-2"", ""0-0,1-0,3-1,4-1,5-1,5-3,5-4""]"
58,0,2,5,fives,"1-1,2-0,2-2,4-0,5-0,5-2,5-4",2-0,3,2,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,1,0,2,1|3,0,,1,"[""1-1,2-0,2-2,4-0,5-0,5-2,5-4"", ""0-0,2-1,4-3,5-1,6-0,6-3,6-6"", ""3-1,3-2,3-3,4-1,4-2,4-4,6-1"", ""1-0,3-0,5-3,5-5,6-2,6-4,6-5""]"
58,0,2,5,fives,"1-1,2-0,2-2,4-0,5-0,5-2,5-4",4-0,3,2,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,1,1,2,1|3,0,,1,"[""1-1,2-0,2-2,4-0,5-0,5-2,5-4"", ""0-0,2-1,4-3,5-1,6-0,6-3,6-6"", ""3-1,3-2,3-3,4-1,4-2,4-4,6-1"", ""1-0,3-0,5-3,5-5,6-2,6-4,6-5""]"
59,0,2,3,threes,"2-0,3-0,4-0,4-3,5-3,6-3,6-6",2-0,4,2,1,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,2,1|3,0,1,1,0,,3,"[""2-0,3-0,4-0,4-3,5-3,6-3,6-6"", ""1-0,2-2,3-2,4-1,6-0,6-1,6-5"", ""4-2,5-0,5-1,5-2,5-4,6-2,6-4"", ""0-0,1-1,2-1,3-1,3-3,4-4,5-5""]"
59,0,2,3,threes,"2-0,3-0,4-0,4-3,5-3,6-3,6-6",4-0,4,2,1,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,3,0,1,1,0,,3,"[""2-0,3-0,4-0,4-3,5-3,6-3,6-6"", ""1-0,2-2,3-2,4-1,6-0,6-1,6-5"", ""4-2,5-0,5-1,5-2,5-4,6-2,6-4"", ""0-0,1-1,2-1,3-1,3-3,4-4,5-5""]"
59,3,1,0,blanks,"0-0,1-1,2-1,3-1,3-3,4-4,5-5",2-1,1,2,4,5,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,1,1,2,1,2,1,"[""2-0,3-0,4-0,4-3,5-3,6-3,6-6"", ""1-0,2-2,3-2,4-1,6-0,6-1,6-5"", ""4-2,5-0,5-1,5-2,5-4,6-2,6-4"", ""0-0,1-1,2-1,3-1,3-3,4-4,5-5""]"
59,3,1,0,blanks,"0-0,1-1,2-1,3-1,3-3,4-4,5-5",3-1,1,2,4,5,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,0,1,0,1,0,1,"[""2-0,3-0,4-0,4-3,5-3,6-3,6-6"", ""1-0,2-2,3-2,4-1,6-0,6-1,6-5"", ""4-2,5-0,5-1,5-2,5-4,6-2,6-4"", ""0-0,1-1,2-1,3-1,3-3,4-4,5-5""]"
59,3,1,4,fours,"0-0,1-1,2-1,3-1,3-3,4-4,5-5",3-1,1,2,4,5,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,0,1,0,1,0,1,"[""2-0,3-0,4-0,4-3,5-3,6-3,6-6"", ""1-0,2-2,3-2,4-1,6-0,6-1,6-5"", ""4-2,5-0,5-1,5-2,5-4,6-2,6-4"", ""0-0,1-1,2-1,3-1,3-3,4-4,5-5""]"
59,3,1,5,fives,"0-0,1-1,2-1,3-1,3-3,4-4,5-5",3-1,1,2,4,5,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,0,1,0,1,0,1,"[""2-0,3-0,4-0,4-3,5-3,6-3,6-6"", ""1-0,2-2,3-2,4-1,6-0,6-1,6-5"", ""4-2,5-0,5-1,5-2,5-4,6-2,6-4"", ""0-0,1-1,2-1,3-1,3-3,4-4,5-5""]"
60,1,3,2,twos,"0-0,2-0,4-3,5-2,5-4,5-5,6-2",4-3,3,2,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,1,2,0|2,0,,1,"[""4-1,4-2,5-1,6-0,6-1,6-4,6-5"", ""0-0,2-0,4-3,5-2,5-4,5-5,6-2"", ""1-0,1-1,2-2,3-0,4-0,4-4,6-3"", ""2-1,3-1,3-2,3-3,5-0,5-3,6-6""]"
60,1,3,2,twos,"0-0,2-0,4-3,5-2,5-4,5-5,6-2",5-4,3,2,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,0,2,0|2,0,,1,"[""4-1,4-2,5-1,6-0,6-1,6-4,6-5"", ""0-0,2-0,4-3,5-2,5-4,5-5,6-2"", ""1-0,1-1,2-2,3-0,4-0,4-4,6-3"", ""2-1,3-1,3-2,3-3,5-0,5-3,6-6""]"
60,2,0,3,threes,"1-0,1-1,2-2,3-0,4-0,4-4,6-3",1-0,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,1,0,1,1,0,,2,"[""4-1,4-2,5-1,6-0,6-1,6-4,6-5"", ""0-0,2-0,4-3,5-2,5-4,5-5,6-2"", ""1-0,1-1,2-2,3-0,4-0,4-4,6-3"", ""2-1,3-1,3-2,3-3,5-0,5-3,6-6""]"
60,2,0,3,threes,"1-0,1-1,2-2,3-0,4-0,4-4,6-3",4-0,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,1,0,1,1,0,,2,"[""4-1,4-2,5-1,6-0,6-1,6-4,6-5"", ""0-0,2-0,4-3,5-2,5-4,5-5,6-2"", ""1-0,1-1,2-2,3-0,4-0,4-4,6-3"", ""2-1,3-1,3-2,3-3,5-0,5-3,6-6""]"
61,2,0,4,fours,"0-0,1-1,3-1,4-1,4-2,5-3,6-6",3-1,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,3,0,2,1|3,0,,2,"[""2-0,2-1,4-4,5-4,6-1,6-3,6-4"", ""1-0,3-2,4-3,5-1,5-5,6-0,6-5"", ""0-0,1-1,3-1,4-1,4-2,5-3,6-6"", ""2-2,3-0,3-3,4-0,5-0,5-2,6-2""]"
62,2,0,5,fives,"0-0,2-1,4-1,5-1,5-2,5-4,6-5",2-1,4,2,1,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,3,0,2,1|3,0,,2,"[""2-0,3-0,3-2,4-2,5-5,6-2,6-6"", ""1-0,4-0,4-3,5-0,6-1,6-3,6-4"", ""0-0,2-1,4-1,5-1,5-2,5-4,6-5"", ""1-1,2-2,3-1,3-3,4-4,5-3,6-0""]"
62,3,1,0,blanks,"1-1,2-2,3-1,3-3,4-4,5-3,6-0",3-1,1,2,4,4,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,0,1,2,1,2,2,"[""2-0,3-0,3-2,4-2,5-5,6-2,6-6"", ""1-0,4-0,4-3,5-0,6-1,6-3,6-4"", ""0-0,2-1,4-1,5-1,5-2,5-4,6-5"", ""1-1,2-2,3-1,3-3,4-4,5-3,6-0""]"
62,3,1,6,sixes,"1-1,2-2,3-1,3-3,4-4,5-3,6-0",3-1,1,2,4,4,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,0,2,0|2,1,2,2,"[""2-0,3-0,3-2,4-2,5-5,6-2,6-6"", ""1-0,4-0,4-3,5-0,6-1,6-3,6-4"", ""0-0,2-1,4-1,5-1,5-2,5-4,6-5"", ""1-1,2-2,3-1,3-3,4-4,5-3,6-0""]"
65,0,2,3,threes,"1-1,2-2,3-0,5-3,5-4,5-5,6-4",5-4,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,3,0,2,1|3,0,,1,"[""1-1,2-2,3-0,5-3,5-4,5-5,6-4"", ""0-0,2-0,2-1,3-2,4-1,4-2,5-0"", ""1-0,4-0,5-2,6-0,6-2,6-3,6-6"", ""3-1,3-3,4-3,4-4,5-1,6-1,6-5""]"
65,0,2,3,threes,"1-1,2-2,3-0,5-3,5-4,5-5,6-4",6-4,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,3,1,2,1|3,0,,1,"[""1-1,2-2,3-0,5-3,5-4,5-5,6-4"", ""0-0,2-0,2-1,3-2,4-1,4-2,5-0"", ""1-0,4-0,5-2,6-0,6-2,6-3,6-6"", ""3-1,3-3,4-3,4-4,5-1,6-1,6-5""]"
65,0,2,4,fours,"1-1,2-2,3-0,5-3,5-4,5-5,6-4",5-3,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,3,0,1,3,0,,1,"[""1-1,2-2,3-0,5-3,5-4,5-5,6-4"", ""0-0,2-0,2-1,3-2,4-1,4-2,5-0"", ""1-0,4-0,5-2,6-0,6-2,6-3,6-6"", ""3-1,3-3,4-3,4-4,5-1,6-1,6-5""]"
66,2,0,2,twos,"2-0,2-1,2-2,5-0,5-1,5-2,6-2",5-0,5,2,0,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,1,1,1,1,0,,4,"[""0-0,4-0,5-3,5-4,6-0,6-1,6-4"", ""1-0,3-0,4-1,4-2,5-5,6-3,6-6"", ""2-0,2-1,2-2,5-0,5-1,5-2,6-2"", ""1-1,3-1,3-2,3-3,4-3,4-4,6-5""]"
66,2,0,2,twos,"2-0,2-1,2-2,5-0,5-1,5-2,6-2",5-1,5,2,0,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,2,1|3,0,2,1|3,0,,3,"[""0-0,4-0,5-3,5-4,6-0,6-1,6-4"", ""1-0,3-0,4-1,4-2,5-5,6-3,6-6"", ""2-0,2-1,2-2,5-0,5-1,5-2,6-2"", ""1-1,3-1,3-2,3-3,4-3,4-4,6-5""]"
69,0,2,2,twos,"0-0,2-1,3-3,4-2,5-5,6-4,6-5",6-4,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,1,1,2,1|3,0,,1,"[""0-0,2-1,3-3,4-2,5-5,6-4,6-5"", ""3-0,3-1,3-2,5-0,6-2,6-3,6-6"", ""4-0,4-3,4-4,5-1,5-2,5-3,6-1"", ""1-0,1-1,2-0,2-2,4-1,5-4,6-0""]"
69,0,2,2,twos,"0-0,2-1,3-3,4-2,5-5,6-4,6-5",6-5,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,1,0,1,1,0,,1,"[""0-0,2-1,3-3,4-2,5-5,6-4,6-5"", ""3-0,3-1,3-2,5-0,6-2,6-3,6-6"", ""4-0,4-3,4-4,5-1,5-2,5-3,6-1"", ""1-0,1-1,2-0,2-2,4-1,5-4,6-0""]"
69,0,2,6,sixes,"0-0,2-1,3-3,4-2,5-5,6-4,6-5",4-2,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,3,1,1,3,0,,1,"[""0-0,2-1,3-3,4-2,5-5,6-4,6-5"", ""3-0,3-1,3-2,5-0,6-2,6-3,6-6"", ""4-0,4-3,4-4,5-1,5-2,5-3,6-1"", ""1-0,1-1,2-0,2-2,4-1,5-4,6-0""]"
69,3,1,0,blanks,"1-0,1-1,2-0,2-2,4-1,5-4,6-0",4-1,3,2,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,0,2,0|2,0,,2,"[""0-0,2-1,3-3,4-2,5-5,6-4,6-5"", ""3-0,3-1,3-2,5-0,6-2,6-3,6-6"", ""4-0,4-3,4-4,5-1,5-2,5-3,6-1"", ""1-0,1-1,2-0,2-2,4-1,5-4,6-0""]"
70,2,0,3,threes,"3-0,3-1,4-2,4-3,5-3,6-4,6-6",6-4,4,2,1,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,3,0,2,1|3,0,,1,"[""0-0,1-1,4-1,5-1,5-2,5-5,6-5"", ""1-0,2-2,3-2,5-0,5-4,6-0,6-2"", ""3-0,3-1,4-2,4-3,5-3,6-4,6-6"", ""2-0,2-1,3-3,4-0,4-4,6-1,6-3""]"
71,1,3,1,ones,"2-2,3-1,4-1,4-4,6-3,6-4,6-6",6-4,2,2,3,3,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,0,2,0|2,1,2,2,"[""2-0,3-3,4-2,4-3,5-0,5-2,6-1"", ""2-2,3-1,4-1,4-4,6-3,6-4,6-6"", ""1-0,1-1,5-3,5-5,6-0,6-2,6-5"", ""0-0,2-1,3-0,3-2,4-0,5-1,5-4""]"
71,1,3,3,threes,"2-2,3-1,4-1,4-4,6-3,6-4,6-6",4-1,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,0,1,2,0,,1,"[""2-0,3-3,4-2,4-3,5-0,5-2,6-1"", ""2-2,3-1,4-1,4-4,6-3,6-4,6-6"", ""1-0,1-1,5-3,5-5,6-0,6-2,6-5"", ""0-0,2-1,3-0,3-2,4-0,5-1,5-4""]"
71,1,3,3,threes,"2-2,3-1,4-1,4-4,6-3,6-4,6-6",6-4,2,2,3,3,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,0,1,2,1,2,2,"[""2-0,3-3,4-2,4-3,5-0,5-2,6-1"", ""2-2,3-1,4-1,4-4,6-3,6-4,6-6"", ""1-0,1-1,5-3,5-5,6-0,6-2,6-5"", ""0-0,2-1,3-0,3-2,4-0,5-1,5-4""]"
71,1,3,4,fours,"2-2,3-1,4-1,4-4,6-3,6-4,6-6",3-1,3,2,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,2,0|2,0,1,2,0,,1,"[""2-0,3-3,4-2,4-3,5-0,5-2,6-1"", ""2-2,3-1,4-1,4-4,6-3,6-4,6-6"", ""1-0,1-1,5-3,5-5,6-0,6-2,6-5"", ""0-0,2-1,3-0,3-2,4-0,5-1,5-4""]"
71,1,3,6,sixes,"2-2,3-1,4-1,4-4,6-3,6-4,6-6",3-1,3,2,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,2,0|2,0,2,0|2,0,,1,"[""2-0,3-3,4-2,4-3,5-0,5-2,6-1"", ""2-2,3-1,4-1,4-4,6-3,6-4,6-6"", ""1-0,1-1,5-3,5-5,6-0,6-2,6-5"", ""0-0,2-1,3-0,3-2,4-0,5-1,5-4""]"
71,1,3,6,sixes,"2-2,3-1,4-1,4-4,6-3,6-4,6-6",4-1,3,2,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,0,2,0|2,0,,2,"[""2-0,3-3,4-2,4-3,5-0,5-2,6-1"", ""2-2,3-1,4-1,4-4,6-3,6-4,6-6"", ""1-0,1-1,5-3,5-5,6-0,6-2,6-5"", ""0-0,2-1,3-0,3-2,4-0,5-1,5-4""]"
72,1,3,0,blanks,"0-0,2-0,5-0,5-1,5-3,5-5,6-6",5-1,3,2,2,3,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,1,1,2,1,2,2,"[""1-0,3-2,4-2,4-3,4-4,6-0,6-3"", ""0-0,2-0,5-0,5-1,5-3,5-5,6-6"", ""2-1,3-0,3-1,3-3,4-0,6-1,6-5"", ""1-1,2-2,4-1,5-2,5-4,6-2,6-4""]"
73,0,2,4,fours,"4-1,4-3,5-4,5-5,6-0,6-5,6-6",6-0,3,2,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,1,0,2,1|3,0,,1,"[""4-1,4-3,5-4,5-5,6-0,6-5,6-6"", ""0-0,1-0,2-1,4-0,5-2,6-1,6-4"", ""1-1,3-0,3-1,3-3,4-2,6-2,6-3"", ""2-0,2-2,3-2,4-4,5-0,5-1,5-3""]"
73,0,2,4,fours,"4-1,4-3,5-4,5-5,6-0,6-5,6-6",6-5,3,2,2,2,dead_asset_release_control|defender_live_same_suit_pair|pair_protector_pressure|two_off_same_suit,4,9,0,,0,1,3,1,3,2,"[""4-1,4-3,5-4,5-5,6-0,6-5,6-6"", ""0-0,1-0,2-1,4-0,5-2,6-1,6-4"", ""1-1,3-0,3-1,3-3,4-2,6-2,6-3"", ""2-0,2-2,3-2,4-4,5-0,5-1,5-3""]"
73,2,0,3,threes,"1-1,3-0,3-1,3-3,4-2,6-2,6-3",4-2,4,2,1,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,3,0,2,1|3,0,,1,"[""4-1,4-3,5-4,5-5,6-0,6-5,6-6"", ""0-0,1-0,2-1,4-0,5-2,6-1,6-4"", ""1-1,3-0,3-1,3-3,4-2,6-2,6-3"", ""2-0,2-2,3-2,4-4,5-0,5-1,5-3""]"
73,2,0,3,threes,"1-1,3-0,3-1,3-3,4-2,6-2,6-3",6-2,4,2,1,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,3,1,2,1|3,0,,2,"[""4-1,4-3,5-4,5-5,6-0,6-5,6-6"", ""0-0,1-0,2-1,4-0,5-2,6-1,6-4"", ""1-1,3-0,3-1,3-3,4-2,6-2,6-3"", ""2-0,2-2,3-2,4-4,5-0,5-1,5-3""]"
76,3,1,4,fours,"1-0,3-0,3-3,4-1,4-2,4-3,4-4",1-0,4,2,1,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,0,1,2,0|2,0,,2,"[""1-1,4-0,5-1,5-2,6-3,6-4,6-6"", ""0-0,2-0,2-1,2-2,3-2,5-3,6-0"", ""3-1,5-0,5-4,5-5,6-1,6-2,6-5"", ""1-0,3-0,3-3,4-1,4-2,4-3,4-4""]"
77,1,3,5,fives,"1-1,5-1,5-3,5-4,6-0,6-1,6-5",6-1,4,2,1,1,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,0,0,1,0,0,,4,"[""1-0,2-2,4-1,4-2,4-4,5-5,6-6"", ""1-1,5-1,5-3,5-4,6-0,6-1,6-5"", ""0-0,2-1,3-3,4-3,5-0,5-2,6-2"", ""2-0,3-0,3-1,3-2,4-0,6-3,6-4""]"
80,0,2,5,fives,"1-0,2-1,2-2,4-4,5-0,5-1,5-3",2-1,3,2,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,1,0,2,1|3,0,,1,"[""1-0,2-1,2-2,4-4,5-0,5-1,5-3"", ""1-1,2-0,3-0,4-0,5-5,6-2,6-6"", ""0-0,3-1,3-3,5-4,6-0,6-4,6-5"", ""3-2,4-1,4-2,4-3,5-2,6-1,6-3""]"
80,1,3,2,twos,"1-1,2-0,3-0,4-0,5-5,6-2,6-6",3-0,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,0,2,0|2,0,,1,"[""1-0,2-1,2-2,4-4,5-0,5-1,5-3"", ""1-1,2-0,3-0,4-0,5-5,6-2,6-6"", ""0-0,3-1,3-3,5-4,6-0,6-4,6-5"", ""3-2,4-1,4-2,4-3,5-2,6-1,6-3""]"
80,1,3,2,twos,"1-1,2-0,3-0,4-0,5-5,6-2,6-6",4-0,2,2,3,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,2,0|2,0,2,0|2,0,,1,"[""1-0,2-1,2-2,4-4,5-0,5-1,5-3"", ""1-1,2-0,3-0,4-0,5-5,6-2,6-6"", ""0-0,3-1,3-3,5-4,6-0,6-4,6-5"", ""3-2,4-1,4-2,4-3,5-2,6-1,6-3""]"
83,1,3,3,threes,"0-0,2-0,3-2,5-2,5-3,6-3,6-6",2-0,3,2,2,2,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,2,0,1,0,0,,1,"[""3-1,4-0,4-1,5-1,6-0,6-2,6-5"", ""0-0,2-0,3-2,5-2,5-3,6-3,6-6"", ""2-2,3-0,3-3,4-3,5-4,5-5,6-4"", ""1-0,1-1,2-1,4-2,4-4,5-0,6-1""]"
83,2,0,3,threes,"2-2,3-0,3-3,4-3,5-4,5-5,6-4",5-4,3,2,2,3,dead_asset_release_control|defender_live_double_weapon|defender_live_same_suit_pair|two_off_same_suit,4,9,1,3,0,1,3,0,,3,"[""3-1,4-0,4-1,5-1,6-0,6-2,6-5"", ""0-0,2-0,3-2,5-2,5-3,6-3,6-6"", ""2-2,3-0,3-3,4-3,5-4,5-5,6-4"", ""1-0,1-1,2-1,4-2,4-4,5-0,6-1""]"
