game_idx,seed,decl_id,decl_name,decision_idx,actor,seat_role,team,action_slot,action_domino_id,action_domino,contract_threshold_q,hidden_domino_id,hidden_domino,relative_holder,absolute_holder,absolute_holder_role,world_count,conditioned_world_count,conditioned_mass,baseline_mean_q,conditioned_mean_q,mean_q_delta,baseline_tail_low_mass,conditioned_tail_low_mass,tail_low_mass_delta,baseline_shelf_high_mass,conditioned_shelf_high_mass,shelf_high_mass_delta,baseline_std,conditioned_std,std_delta,impact_score,downside_score,upside_score
0,9430,0,blanks,0,0,bidder,offense,2,23,6-2,18.0,0,0-0,1,2,bidder_partner,1000,337,0.337,-18.036012649536133,0.31773635745048523,18.353749006986618,0.5289999842643738,0.1483679562807083,-0.38063202798366547,0.0729999989271164,0.19584569334983826,0.12284569442272186,21.97600746154785,19.467126846313477,-2.508880615234375,23.38852623105049,0.0,21.485366091132164
0,9430,0,blanks,0,0,bidder,offense,2,23,6-2,18.0,0,0-0,2,3,right_setter,1000,317,0.317,-18.036012649536133,-28.697973251342773,-10.66196060180664,0.5289999842643738,0.738170325756073,0.20917034149169922,0.0729999989271164,0.0063091483898460865,-0.06669085053727031,21.97600746154785,16.242870330810547,-5.733137130737305,13.420572522096336,13.087118269409984,0.0
0,9430,0,blanks,0,0,bidder,offense,2,23,6-2,18.0,22,6-1,1,2,bidder_partner,1000,337,0.337,-18.036012649536133,-27.960344314575195,-9.924331665039062,0.5289999842643738,0.7002967596054077,0.17129677534103394,0.0729999989271164,0.008902077563107014,-0.06409792136400938,21.97600746154785,15.802641868591309,-6.173365592956543,12.278278632089496,11.957789025269449,0.0
0,9430,0,blanks,0,0,bidder,offense,2,23,6-2,18.0,21,6-0,1,2,bidder_partner,1000,338,0.338,-18.036012649536133,-9.03189754486084,9.004115104675293,0.5289999842643738,0.37278106808662415,-0.15621891617774963,0.0729999989271164,0.12721893191337585,0.05421893298625946,21.97600746154785,22.4333553314209,0.4573478698730469,11.108493596315384,0.0,10.327399015426636
0,9430,0,blanks,0,0,bidder,offense,2,23,6-2,18.0,0,0-0,0,1,left_setter,1000,346,0.346,-18.036012649536133,-26.144018173217773,-8.10800552368164,0.5289999842643738,0.7080925107002258,0.17909252643585205,0.0729999989271164,0.014450866729021072,-0.05854913219809532,21.97600746154785,16.940427780151367,-5.035579681396484,10.484422110021114,10.191676449030638,0.0
0,9430,0,blanks,0,0,bidder,offense,2,23,6-2,18.0,15,5-0,1,2,bidder_partner,1000,320,0.32,-18.036012649536133,-9.750968933105469,8.285043716430664,0.5289999842643738,0.36250001192092896,-0.16649997234344482,0.0729999989271164,0.125,0.052000001072883606,21.97600746154785,23.252578735351562,1.276571273803711,10.470043450593948,0.0,9.637543588876724
0,9430,0,blanks,0,0,bidder,offense,2,23,6-2,18.0,22,6-1,2,3,right_setter,1000,341,0.341,-18.036012649536133,-9.692902565002441,8.343110084533691,0.5289999842643738,0.3988269865512848,-0.130172997713089,0.0729999989271164,0.14369501173496246,0.07069501280784607,21.97600746154785,23.546268463134766,1.570261001586914,10.351790189743042,0.0,9.700925201177597
0,9430,0,blanks,0,0,bidder,offense,2,23,6-2,18.0,19,5-4,1,2,bidder_partner,1000,342,0.342,-18.036012649536133,-24.449724197387695,-6.4137115478515625,0.5289999842643738,0.6549707651138306,0.1259707808494568,0.0729999989271164,0.02923976629972458,-0.043760232627391815,21.97600746154785,18.87928581237793,-3.096721649169922,8.111021682620049,7.8922205194830894,0.0
0,9430,0,blanks,0,0,bidder,offense,3,24,6-3,18.0,0,0-0,1,2,bidder_partner,1000,337,0.337,-17.081035614013672,1.3453295230865479,18.42636513710022,0.5049999952316284,0.1216617226600647,-0.3833382725715637,0.07500000298023224,0.19584569334983826,0.12084569036960602,22.08360481262207,19.040149688720703,-3.043455123901367,23.468204766511917,0.0,21.5515134036541
0,9430,0,blanks,0,0,bidder,offense,3,24,6-3,18.0,0,0-0,2,3,right_setter,1000,317,0.317,-17.081035614013672,-27.76003646850586,-10.679000854492188,0.5049999952316284,0.7223974466323853,0.21739745140075684,0.07500000298023224,0.009463722817599773,-0.06553628016263247,22.08360481262207,16.70857048034668,-5.375034332275391,13.50833817012608,13.180656769312918,0.0
0,9430,0,blanks,0,0,bidder,offense,3,24,6-3,18.0,22,6-1,1,2,bidder_partner,1000,337,0.337,-17.081035614013672,-27.155691146850586,-10.074655532836914,0.5049999952316284,0.6795251965522766,0.1745252013206482,0.07500000298023224,0.008902077563107014,-0.06609792541712523,22.08360481262207,16.3199405670166,-5.763664245605469,12.480886800214648,12.150397173129022,0.0
0,9430,0,blanks,0,0,bidder,offense,3,24,6-3,18.0,21,6-0,1,2,bidder_partner,1000,338,0.338,-17.081035614013672,-8.084090232849121,8.99694538116455,0.5049999952316284,0.3284023702144623,-0.17659762501716614,0.07500000298023224,0.1331360936164856,0.05813609063625336,22.08360481262207,22.111854553222656,0.028249740600585938,11.344282537698746,0.0,10.461294412612915
0,9430,0,blanks,0,0,bidder,offense,3,24,6-3,18.0,15,5-0,1,2,bidder_partner,1000,320,0.32,-17.081035614013672,-8.652782440185547,8.428253173828125,0.5049999952316284,0.3499999940395355,-0.1550000011920929,0.07500000298023224,0.13124999403953552,0.056249991059303284,22.08360481262207,23.208097457885742,1.1244926452636719,10.540753096342087,0.0,9.765753090381622
0,9430,0,blanks,0,0,bidder,offense,3,24,6-3,18.0,0,0-0,0,1,left_setter,1000,346,0.346,-17.081035614013672,-25.244157791137695,-8.163122177124023,0.5049999952316284,0.6791907548904419,0.17419075965881348,0.07500000298023224,0.017341040074825287,-0.05765896290540695,22.08360481262207,17.285919189453125,-4.797685623168945,10.481619402766228,10.193324588239193,0.0
