claim_label,slice_name,slice_value,action_n,decision_n,mean,mean_regret,mean_threshold_mass,mean_lower_tail_mass,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate
ch05_reckless_count_to_bidder,trick_position,2,129,121,-16.370355353798978,9.40033111806468,0.4969379842974419,0.482984494771664,0.24031007751937986,0.20930232558139536,0.3953488372093023,0.3875968992248062
ch05_reckless_count_to_bidder,trick_position,3,875,787,-19.22130651990005,8.477469233119063,0.4072342860528401,0.5679999999180436,0.288,0.26971428571428574,0.39085714285714285,0.3977142857142857
ch04_partner_safe_count_donation_current_control,candidate_beats_current,false,484,441,13.210969493655133,1.1848773052377148,0.48232438070276246,0.12915289286747267,0.6714876033057852,0.6756198347107438,0.7272727272727273,0.7210743801652892
ch04_partner_safe_count_donation_current_control,candidate_beats_current,true,119,117,17.99475130175843,3.8368015359429752,0.5730672277697996,0.05768907544430064,0.3865546218487395,0.37815126050420167,0.44537815126050423,0.6638655462184874
ch04_partner_safe_count_donation_current_control,candidate_would_win_now,false,484,441,13.210969493655133,1.1848773052377148,0.48232438070276246,0.12915289286747267,0.6714876033057852,0.6756198347107438,0.7272727272727273,0.7210743801652892
ch04_partner_safe_count_donation_current_control,candidate_would_win_now,true,119,117,17.99475130175843,3.8368015359429752,0.5730672277697996,0.05768907544430064,0.3865546218487395,0.37815126050420167,0.44537815126050423,0.6638655462184874
ch04_partner_safe_count_donation_current_control,count_points,10,236,230,15.811195588718027,2.058545895047107,0.536334747259142,0.10389830520124001,0.5635593220338984,0.5805084745762712,0.6271186440677966,0.7457627118644068
ch04_partner_safe_count_donation_current_control,count_points,5,367,348,13.090034007904315,1.4829514094854246,0.4770163488054105,0.12222070871453924,0.6485013623978202,0.6403269754768393,0.7002724795640327,0.6866485013623979
ch04_partner_safe_count_donation_current_control,current_winner_team,offense,603,528,14.155032570212832,1.7082255365045904,0.5002321730758593,0.11504975145228614,0.615257048092869,0.6169154228855721,0.6716417910447762,0.7097844112769486
ch04_partner_safe_count_donation_current_control,decl,blanks,79,65,14.496292580532122,2.153665720661984,0.4860759491124485,0.11632911444794905,0.569620253164557,0.5189873417721519,0.6329113924050633,0.6708860759493671
ch04_partner_safe_count_donation_current_control,decl,fives,93,82,14.33029999784244,1.2476093397345593,0.49107527347301605,0.0991935493845132,0.6989247311827957,0.6881720430107527,0.7419354838709677,0.8064516129032258
ch04_partner_safe_count_donation_current_control,decl,fours,80,70,12.76798503343016,1.968583907186985,0.4540624972665682,0.1060000000987202,0.65,0.6625,0.675,0.75
ch04_partner_safe_count_donation_current_control,decl,ones,87,77,15.66691831507902,1.98915919730033,0.556206898678137,0.12275862023662562,0.5632183908045977,0.5977011494252874,0.6551724137931034,0.6666666666666666
ch04_partner_safe_count_donation_current_control,decl,sixes,83,72,11.920719717281411,1.8196160549140838,0.45783132711896696,0.1443373496273914,0.5542168674698795,0.5542168674698795,0.6144578313253012,0.7108433734939759
