claim_label,slice_name,slice_value,action_n,decision_n,mean,mean_regret,mean_threshold_mass,mean_lower_tail_mass,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate
ch04_partner_safe_count_donation_current_control,candidate_would_win_now,true,15,14,18.040834935506187,5.653630161285401,0.5453333397706349,0.047333332089086376,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.6
ch04_partner_safe_count_donation_current_control,count_points,10,29,28,18.574255038952007,1.7167302575604668,0.5712068985248434,0.07534482879243021,0.4827586206896552,0.4827586206896552,0.5862068965517241,0.6896551724137931
ch04_partner_safe_count_donation_current_control,count_points,5,44,42,13.452418359843167,1.5243005319075151,0.43090909042141656,0.10772727292285046,0.6818181818181818,0.7045454545454546,0.7045454545454546,0.75
ch04_partner_safe_count_donation_current_control,current_winner_team,offense,73,59,15.48712060222887,1.6007452174408796,0.48664383610633954,0.09486301429569721,0.6027397260273972,0.6164383561643836,0.6575342465753424,0.726027397260274
ch04_partner_safe_count_donation_current_control,decl,blanks,10,9,20.34191527366638,2.370381546020508,0.5384999960660934,0.03900000033900142,0.6,0.6,0.7,0.7
ch04_partner_safe_count_donation_current_control,decl,fives,10,8,20.701305627822876,2.012250375747681,0.5615000009536744,0.003999999910593033,0.6,0.6,0.7,0.9
ch04_partner_safe_count_donation_current_control,decl,fours,11,9,9.260177438909357,0.18237235329367898,0.36727272786877374,0.1609090915457769,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.8181818181818182
ch04_partner_safe_count_donation_current_control,decl,ones,16,12,16.862254679203033,3.3461396396160126,0.5218750038184226,0.08031249948544428,0.5,0.5,0.5,0.5625
ch04_partner_safe_count_donation_current_control,decl,sixes,9,7,20.443357679578995,0.4513911141289605,0.6000000048014853,0.09333333455853993,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.8888888888888888
ch04_partner_safe_count_donation_current_control,decl,threes,7,7,9.395211560385567,0.0,0.4171428552695683,0.16571428546948092,1.0,1.0,1.0,0.8571428571428571
ch04_partner_safe_count_donation_current_control,decl,twos,10,7,9.871286821365356,1.3421231508255005,0.38149999678134916,0.1440000033006072,0.6,0.5,0.5,0.5
ch04_partner_safe_count_donation_current_control,later_seats_remaining,0,7,6,11.356660979134697,0.790785380772182,0.27714285999536514,0.05214285850524902,0.8571428571428571,0.8571428571428571,0.7142857142857143,1.0
ch04_partner_safe_count_donation_current_control,later_seats_remaining,1,66,53,15.925199653163101,1.6866500486027112,0.5088636366029581,0.09939393990983565,0.5757575757575758,0.5909090909090909,0.6515151515151515,0.696969696969697
ch04_partner_safe_count_donation_current_control,seat_role,bidder_partner,73,59,15.48712060222887,1.6007452174408796,0.48664383610633954,0.09486301429569721,0.6027397260273972,0.6164383561643836,0.6575342465753424,0.726027397260274
ch04_partner_safe_count_donation_current_control,sets_now_label,false,73,59,15.48712060222887,1.6007452174408796,0.48664383610633954,0.09486301429569721,0.6027397260273972,0.6164383561643836,0.6575342465753424,0.726027397260274
ch04_partner_safe_count_donation_current_control,team,offense,73,59,15.48712060222887,1.6007452174408796,0.48664383610633954,0.09486301429569721,0.6027397260273972,0.6164383561643836,0.6575342465753424,0.726027397260274
ch04_partner_safe_count_donation_current_control,trick_idx,0,32,27,15.475865498185158,1.0567019879817963,0.5284375010523945,0.12859375146217644,0.75,0.71875,0.78125,0.71875
ch04_partner_safe_count_donation_current_control,trick_idx,1,16,11,22.51394909620285,2.0467734932899475,0.6418749988079071,0.05937500030267984,0.375,0.4375,0.4375,0.75
ch04_partner_safe_count_donation_current_control,trick_idx,2,9,6,11.813289430406359,2.9710082477993436,0.4327777806255553,0.11222221992082065,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333
ch04_partner_safe_count_donation_current_control,trick_idx,3,7,6,11.426223141806465,1.7856782845088415,0.45857143082789015,0.12142857323799815,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8571428571428571
ch04_partner_safe_count_donation_current_control,trick_position,2,66,53,15.925199653163101,1.6866500486027112,0.5088636366029581,0.09939393990983565,0.5757575757575758,0.5909090909090909,0.6515151515151515,0.696969696969697
ch04_partner_safe_count_donation_current_control,trick_position,3,7,6,11.356660979134697,0.790785380772182,0.27714285999536514,0.05214285850524902,0.8571428571428571,0.8571428571428571,0.7142857142857143,1.0
ch04_partner_unsafe_count_to_defense,candidate_beats_current,false,68,61,-14.204765430925523,8.80065474308589,0.055514705435865945,0.49985294065931263,0.3382352941176471,0.3382352941176471,0.4411764705882353,0.5294117647058824
ch04_partner_unsafe_count_to_defense,candidate_would_win_now,false,68,61,-14.204765430925523,8.80065474308589,0.055514705435865945,0.49985294065931263,0.3382352941176471,0.3382352941176471,0.4411764705882353,0.5294117647058824
ch04_partner_unsafe_count_to_defense,count_points,10,38,38,-16.476713174267818,12.521220140551266,0.04960526273536839,0.5319736846967748,0.2631578947368421,0.23684210526315788,0.39473684210526316,0.42105263157894735
ch04_partner_unsafe_count_to_defense,count_points,5,30,30,-11.326964956025282,4.087938572963079,0.06299999952316285,0.4591666648785273,0.43333333333333335,0.4666666666666667,0.5,0.6666666666666666
ch04_partner_unsafe_count_to_defense,current_winner_team,defense,68,61,-14.204765430925523,8.80065474308589,0.055514705435865945,0.49985294065931263,0.3382352941176471,0.3382352941176471,0.4411764705882353,0.5294117647058824
ch04_partner_unsafe_count_to_defense,decl,blanks,10,9,-14.780216550827026,12.029769644141197,0.06149999983608723,0.539499993622303,0.3,0.3,0.4,0.4
